Scan Number,RAW File,Total Ion Current,Total Number of Peaks,Number of Channels,Frequency,Collision Energy,Retention Time (s),Mass Ranges,Precursor Intensity,Scan Description,AGC,Micro Scan Count,Ion Injection Time (ms),Elapsed Scan Time (sec),Activation Type,Mass Analyzer Type,Detector Type,Base Peak Mass,Average Scan by Inst,Orbitrap Resolution,API Process Delay,Dependency Type,Multi Inject Info,Base Peak Intensity,Master Scan Number,Monoisotopic M/Z,Charge State,HCD Energy,HCD Energy eV,MS2 Isolation Width,Access ID,Conversion Parameter I,Conversion Parameter A,Conversion Parameter B,Conversion Parameter C,Conversion Parameter D,Conversion Parameter E,Temperature Comp. (ppm),RF Comp. (ppm),Space Charge Comp. (ppm),Resolution Comp. (ppm),Number of LM Found,LM Correction (ppm),RawOvFtT,Injection t0,Reagent Ion Injection Time (ms),FAIMS Voltage On,FAIMS CV
11149,UP 1,24007.922,948,0,0.0,27.0,29.579162,100.0-1065.0,nan,FTMS + p NSI d Full ms2 513.7829@hcd27.00 [100.0000-1065.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7059742,N/A,N/A,N/A,N/A,IT=80 ,10464.642,N/A,513.7829,2,27.00,24.970,1.60,N/A,N/A,N/A,211753734.0656,76394368.5291,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,9629.9,0.000,N/A,N/A,N/A
11150,UP 1,20095.945,988,0,0.0,27.0,29.581028,100.0-1515.0,nan,FTMS + p NSI d Full ms2 733.9256@hcd27.00 [100.0000-1515.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7279141,N/A,N/A,N/A,N/A,IT=80 ,3184.6694,N/A,733.9256,2,27.00,35.669,1.60,N/A,N/A,N/A,211753734.3692,76394368.7461,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,8541.4,0.000,N/A,N/A,N/A
11152,UP 1,22977.359,948,0,0.0,27.0,29.584791,100.0-955.0,nan,FTMS + p NSI d Full ms2 459.2572@hcd27.00 [100.0000-955.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7193367,N/A,N/A,N/A,N/A,IT=80 ,10010.943,N/A,459.2572,2,27.00,22.320,1.60,N/A,N/A,N/A,211753734.2163,76394368.6285,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,9089.7,0.000,N/A,N/A,N/A
11153,UP 1,22677.945,948,0,0.0,27.0,29.586645,100.0-1635.0,nan,FTMS + p NSI d Full ms2 791.3915@hcd27.00 [100.0000-1635.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7176073,N/A,N/A,N/A,N/A,IT=80 ,7036.2559,N/A,791.3916,2,27.00,38.462,1.60,N/A,N/A,N/A,211753734.5812,76394368.8989,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,7781.2,0.000,N/A,N/A,N/A
11154,UP 1,66521.898,1228,0,0.0,27.0,29.588176,100.0-870.0,nan,FTMS + p NSI d Full ms2 418.2383@hcd27.00 [100.0000-870.0000],On,1,63.152,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,185.1648656,N/A,N/A,N/A,N/A,IT=63 ,12322.256,N/A,418.2383,2,27.00,20.326,1.60,N/A,N/A,N/A,211753733.4421,76394368.0787,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,11865.8,0.000,N/A,N/A,N/A
11155,UP 1,18515.57,908,0,0.0,27.0,29.590005,100.0-1065.0,nan,FTMS + p NSI d Full ms2 513.3035@hcd27.00 [100.0000-1065.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7138127,N/A,N/A,N/A,N/A,IT=80 ,5288.1616,N/A,513.3035,2,27.00,24.947,1.60,N/A,N/A,N/A,211753734.1397,76394368.5836,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,9364.2,0.000,N/A,N/A,N/A
11156,UP 1,20140.438,864,0,0.0,27.0,29.591818,100.0-890.0,nan,FTMS + p NSI d Full ms2 427.2817@hcd27.00 [100.0000-890.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7080336,N/A,N/A,N/A,N/A,IT=80 ,6323.5488,N/A,427.2817,2,27.00,20.766,1.60,N/A,N/A,N/A,211753734.4564,76394368.8122,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,8228.7,0.000,N/A,N/A,N/A
11157,UP 1,23618.367,1040,0,0.0,27.0,29.593632,100.0-1275.0,nan,FTMS + p NSI d Full ms2 409.5712@hcd27.00 [100.0000-1275.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7028389,N/A,N/A,N/A,N/A,IT=80 ,7591.0503,N/A,409.5712,3,27.00,18.799,1.60,N/A,N/A,N/A,211753734.2499,76394368.6684,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,8969.2,0.000,N/A,N/A,N/A
11158,UP 1,17529.484,892,0,0.0,27.0,29.59547,100.0-1360.0,nan,FTMS + p NSI d Full ms2 656.8467@hcd27.00 [100.0000-1360.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7214978,N/A,N/A,N/A,N/A,IT=80 ,5116.2715,N/A,656.8467,2,27.00,31.923,1.60,N/A,N/A,N/A,211753734.0784,76394368.5337,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,9584.1,0.000,N/A,N/A,N/A
11160,UP 1,18074.469,712,0,0.0,27.0,29.599241,100.0-1400.0,nan,FTMS + p NSI d Full ms2 676.7850@hcd27.00 [100.0000-1400.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7111147,N/A,N/A,N/A,N/A,IT=80 ,13711.423,N/A,676.7850,2,27.00,32.892,1.60,N/A,N/A,N/A,211753733.7417,76394368.2943,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,10791.4,0.000,N/A,N/A,N/A
11161,UP 1,23921.172,912,0,0.0,27.0,29.601103,100.0-1935.0,nan,FTMS + p NSI d Full ms2 938.9194@hcd27.00 [100.0000-1935.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7184528,N/A,N/A,N/A,N/A,IT=80 ,7694.4663,N/A,938.9194,2,27.00,45.631,1.60,N/A,N/A,N/A,211753733.8471,76394368.3636,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,10413.5,0.000,N/A,N/A,N/A
11162,UP 1,28898.633,1092,0,0.0,27.0,29.602914,100.0-2155.0,nan,FTMS + p NSI d Full ms2 523.5039@hcd27.00 [100.0000-2155.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7208956,N/A,N/A,N/A,N/A,IT=80 ,9861.8115,N/A,523.2534,4,27.00,22.615,1.60,N/A,N/A,N/A,211753734.0709,76394368.5275,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,9610.8,0.000,N/A,N/A,N/A
11163,UP 1,29682.156,1052,0,0.0,27.0,29.604766,100.0-1540.0,nan,FTMS + p NSI d Full ms2 746.3621@hcd27.00 [100.0000-1540.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7150257,N/A,N/A,N/A,N/A,IT=80 ,8883.9873,N/A,745.8610,2,27.00,36.273,1.60,N/A,N/A,N/A,211753733.4692,76394368.0989,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,11768.6,0.000,N/A,N/A,N/A
11164,UP 1,30096.273,1144,0,0.0,27.0,29.606595,100.0-1710.0,nan,FTMS + p NSI d Full ms2 552.9415@hcd27.00 [100.0000-1710.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7137768,N/A,N/A,N/A,N/A,IT=80 ,7113.3618,N/A,0.0000,3,27.00,25.380,1.60,N/A,N/A,N/A,211753734.4937,76394368.8361,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,8095.1,0.000,N/A,N/A,N/A
11166,UP 1,25021.352,1044,0,0.0,27.0,29.610357,100.0-1135.0,nan,FTMS + p NSI d Full ms2 546.2970@hcd27.00 [100.0000-1135.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7134274,N/A,N/A,N/A,N/A,IT=80 ,6356.1992,N/A,0.0000,2,27.00,26.550,1.60,N/A,N/A,N/A,211753734.4171,76394368.7773,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,8369.6,0.000,N/A,N/A,N/A
11167,UP 1,17866.992,900,0,0.0,27.0,29.61217,100.0-940.0,nan,FTMS + p NSI d Full ms2 450.2650@hcd27.00 [100.0000-940.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7019124,N/A,N/A,N/A,N/A,IT=80 ,5530.7749,N/A,0.0000,2,27.00,21.883,1.60,N/A,N/A,N/A,211753734.5807,76394368.8952,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,7783.0,0.000,N/A,N/A,N/A
11168,UP 1,47587.195,1124,0,0.0,27.0,29.613982,100.0-915.0,nan,FTMS + p NSI d Full ms2 439.7399@hcd27.00 [100.0000-915.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0809292,N/A,N/A,N/A,N/A,IT=80 ,23716.703,N/A,439.7399,2,27.00,21.371,1.60,N/A,N/A,N/A,211753733.3696,76394368.0283,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,12125.5,0.000,N/A,N/A,N/A
11169,UP 1,28242.164,1192,0,0.0,27.0,29.615795,100.0-920.0,nan,FTMS + p NSI d Full ms2 442.2719@hcd27.00 [100.0000-920.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7038578,N/A,N/A,N/A,N/A,IT=80 ,3954.616,N/A,442.2718,2,27.00,21.494,1.60,N/A,N/A,N/A,211753734.2157,76394368.6387,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,9091.9,0.000,N/A,N/A,N/A
11170,UP 1,17498.164,944,0,0.0,27.0,29.617612,100.0-800.0,nan,FTMS + p NSI d Full ms2 382.2393@hcd27.00 [100.0000-800.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7172855,N/A,N/A,N/A,N/A,IT=80 ,5122.6953,N/A,382.2393,2,27.00,18.577,1.60,N/A,N/A,N/A,211753734.1900,76394368.6190,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,9184.0,0.000,N/A,N/A,N/A
11172,UP 1,31407.531,1232,0,0.0,27.0,29.621378,100.0-865.0,nan,FTMS + p NSI d Full ms2 414.2713@hcd27.00 [100.0000-865.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6906714,N/A,N/A,N/A,N/A,IT=80 ,3816.0815,N/A,414.2713,2,27.00,20.134,1.60,N/A,N/A,N/A,211753733.9713,76394368.4569,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,9968.3,0.000,N/A,N/A,N/A
11173,UP 1,28919.695,1100,0,0.0,27.0,29.623207,100.0-1160.0,nan,FTMS + p NSI d Full ms2 558.7919@hcd27.00 [100.0000-1160.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.713954,N/A,N/A,N/A,N/A,IT=80 ,7824.6318,N/A,0.0000,2,27.00,27.157,1.60,N/A,N/A,N/A,211753734.0619,76394368.5278,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,9643.2,0.000,N/A,N/A,N/A
11174,UP 1,37698.262,1256,0,0.0,27.0,29.625037,100.0-1055.0,nan,FTMS + p NSI d Full ms2 506.7592@hcd27.00 [100.0000-1055.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6980852,N/A,N/A,N/A,N/A,IT=80 ,7683.9092,N/A,506.7592,2,27.00,24.628,1.60,N/A,N/A,N/A,211753734.2380,76394368.6467,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,9012.0,0.000,N/A,N/A,N/A
11175,UP 1,23584.562,948,0,0.0,27.0,29.626888,100.0-1420.0,nan,FTMS + p NSI d Full ms2 686.8344@hcd27.00 [100.0000-1420.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7297329,N/A,N/A,N/A,N/A,IT=80 ,5002.7192,N/A,686.8344,2,27.00,33.380,1.60,N/A,N/A,N/A,211753734.2735,76394368.6769,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,8884.7,0.000,N/A,N/A,N/A
11176,UP 1,22393.789,996,0,0.0,27.0,29.628718,100.0-1290.0,nan,FTMS + p NSI d Full ms2 622.8012@hcd27.00 [100.0000-1290.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.703332,N/A,N/A,N/A,N/A,IT=80 ,4937.0444,N/A,622.8012,2,27.00,30.268,1.60,N/A,N/A,N/A,211753734.1403,76394368.5838,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,9362.1,0.000,N/A,N/A,N/A
11178,UP 1,36348.0,1252,0,0.0,27.0,29.632491,100.0-765.0,nan,FTMS + p NSI d Full ms2 366.2273@hcd27.00 [100.0000-765.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7111814,N/A,N/A,N/A,N/A,IT=80 ,8539.1572,N/A,366.2273,2,27.00,17.799,1.60,N/A,N/A,N/A,211753733.4095,76394368.0531,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,11982.6,0.000,N/A,N/A,N/A
11179,UP 1,43405.773,1400,0,0.0,27.0,29.634339,100.0-1295.0,nan,FTMS + p NSI d Full ms2 626.2797@hcd27.00 [100.0000-1295.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0808139,N/A,N/A,N/A,N/A,IT=80 ,6786.5371,N/A,626.2797,2,27.00,30.437,1.60,N/A,N/A,N/A,211753733.9733,76394368.4576,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,9961.1,0.000,N/A,N/A,N/A
11180,UP 1,14744.656,848,0,0.0,27.0,29.636151,100.0-860.0,nan,FTMS + p NSI d Full ms2 411.2295@hcd27.00 [100.0000-860.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6972272,N/A,N/A,N/A,N/A,IT=80 ,4868.3843,N/A,411.2295,2,27.00,19.986,1.60,N/A,N/A,N/A,211753733.8762,76394368.3983,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,10309.3,0.000,N/A,N/A,N/A
11181,UP 1,25237.344,1044,0,0.0,27.0,29.63798,100.0-1090.0,nan,FTMS + p NSI d Full ms2 525.8027@hcd27.00 [100.0000-1090.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7295893,N/A,N/A,N/A,N/A,IT=80 ,4872.9409,N/A,525.8027,2,27.00,25.554,1.60,N/A,N/A,N/A,211753733.8930,76394368.4044,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,10249.0,0.000,N/A,N/A,N/A
11182,UP 1,20563.352,940,0,0.0,27.0,29.639809,100.0-1170.0,nan,FTMS + p NSI d Full ms2 565.2585@hcd27.00 [100.0000-1170.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.732744,N/A,N/A,N/A,N/A,IT=80 ,3988.2683,N/A,565.2586,2,27.00,27.472,1.60,N/A,N/A,N/A,211753733.9271,76394368.4236,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,10126.6,0.000,N/A,N/A,N/A
11183,UP 1,18513.695,896,0,0.0,27.0,29.641626,100.0-1440.0,nan,FTMS + p NSI d Full ms2 464.2183@hcd27.00 [100.0000-1440.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6920573,N/A,N/A,N/A,N/A,IT=80 ,5421.6895,N/A,464.2183,3,27.00,21.308,1.60,N/A,N/A,N/A,211753734.0778,76394368.5335,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,9586.3,0.000,N/A,N/A,N/A
11184,UP 1,23969.383,996,0,0.0,27.0,29.643478,100.0-1565.0,nan,FTMS + p NSI d Full ms2 758.8263@hcd27.00 [100.0000-1565.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.718267,N/A,N/A,N/A,N/A,IT=80 ,5683.0835,N/A,758.8263,2,27.00,36.879,1.60,N/A,N/A,N/A,211753734.5822,76394368.8957,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,7777.8,0.000,N/A,N/A,N/A
11186,UP 1,24437.359,928,0,0.0,27.0,29.647245,100.0-805.0,nan,FTMS + p NSI d Full ms2 386.2112@hcd27.00 [100.0000-805.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7103205,N/A,N/A,N/A,N/A,IT=80 ,7193.5757,N/A,386.2112,2,27.00,18.770,1.60,N/A,N/A,N/A,211753733.7987,76394368.3357,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,10586.8,0.000,N/A,N/A,N/A
11187,UP 1,35138.828,1284,0,0.0,27.0,29.649074,100.0-1200.0,nan,FTMS + p NSI d Full ms2 579.3145@hcd27.00 [100.0000-1200.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6971454,N/A,N/A,N/A,N/A,IT=80 ,4449.3555,N/A,0.0000,2,27.00,28.155,1.60,N/A,N/A,N/A,211753734.3145,76394368.7021,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,8737.7,0.000,N/A,N/A,N/A
11188,UP 1,78150.5,1240,0,0.0,27.0,29.650749,100.0-900.0,nan,FTMS + p NSI d Full ms2 431.2284@hcd27.00 [100.0000-900.0000],On,1,71.725,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,143.117852,N/A,N/A,N/A,N/A,IT=72 ,37926.055,N/A,431.2284,2,27.00,20.958,1.60,N/A,N/A,N/A,211753732.2361,76394367.2068,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,16189.8,0.000,N/A,N/A,N/A
11189,UP 1,49369.156,1240,0,0.0,27.0,29.652561,100.0-850.0,nan,FTMS + p NSI d Full ms2 408.2346@hcd27.00 [100.0000-850.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,460.2512586,N/A,N/A,N/A,N/A,IT=80 ,7415.1138,N/A,408.2346,2,27.00,19.840,1.60,N/A,N/A,N/A,211753732.9067,76394367.6810,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,13785.6,0.000,N/A,N/A,N/A
11190,UP 1,15846.711,896,0,0.0,27.0,29.654372,100.0-1455.0,nan,FTMS + p NSI d Full ms2 469.2776@hcd27.00 [100.0000-1455.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7033136,N/A,N/A,N/A,N/A,IT=80 ,4514.5029,N/A,469.2776,3,27.00,21.540,1.60,N/A,N/A,N/A,211753733.7341,76394368.2812,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,10818.7,0.000,N/A,N/A,N/A
11191,UP 1,38603.273,1252,0,0.0,27.0,29.656184,100.0-1250.0,nan,FTMS + p NSI d Full ms2 401.2071@hcd27.00 [100.0000-1250.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7187473,N/A,N/A,N/A,N/A,IT=80 ,9737.9414,N/A,401.2075,3,27.00,18.415,1.60,N/A,N/A,N/A,211753734.7797,76394369.0398,N/A,N/A,-2.61,-0.08,0.00,-0.01,0,N/A,7069.4,0.000,N/A,N/A,N/A
11192,UP 1,28061.844,992,0,0.0,27.0,29.658036,100.0-1595.0,nan,FTMS + p NSI d Full ms2 772.3775@hcd27.00 [100.0000-1595.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7243458,N/A,N/A,N/A,N/A,IT=80 ,10239.315,N/A,772.3775,2,27.00,37.538,1.60,N/A,N/A,N/A,211753733.5604,76394368.1665,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,11441.3,0.000,N/A,N/A,N/A
11193,UP 1,20306.375,940,0,0.0,27.0,29.659882,100.0-1710.0,nan,FTMS + p NSI d Full ms2 828.9094@hcd27.00 [100.0000-1710.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6953153,N/A,N/A,N/A,N/A,IT=80 ,4755.9365,N/A,828.9094,2,27.00,40.285,1.60,N/A,N/A,N/A,211753734.4075,76394368.7703,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,8404.2,0.000,N/A,N/A,N/A
11195,UP 1,25416.719,1056,0,0.0,27.0,29.66363,100.0-735.0,nan,FTMS + p NSI d Full ms2 351.2034@hcd27.00 [100.0000-735.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7175288,N/A,N/A,N/A,N/A,IT=80 ,7505.0039,N/A,0.0000,2,27.00,17.068,1.60,N/A,N/A,N/A,211753733.6691,76394368.2404,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,11051.7,0.000,N/A,N/A,N/A
11196,UP 1,21079.648,944,0,0.0,27.0,29.665461,100.0-1870.0,nan,FTMS + p NSI d Full ms2 604.2883@hcd27.00 [100.0000-1870.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7309542,N/A,N/A,N/A,N/A,IT=80 ,4036.2158,N/A,0.0000,3,27.00,27.737,1.60,N/A,N/A,N/A,211753734.6635,76394368.9598,N/A,N/A,-2.61,-0.08,0.00,-0.01,0,N/A,7486.1,0.000,N/A,N/A,N/A
11197,UP 1,73789.789,1484,0,0.0,27.0,29.667113,100.0-1000.0,nan,FTMS + p NSI d Full ms2 480.2694@hcd27.00 [100.0000-1000.0000],On,1,69.384,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,183.1494315,N/A,N/A,N/A,N/A,IT=69 ,12204.085,N/A,480.2694,2,27.00,23.341,1.60,N/A,N/A,N/A,211753732.8526,76394367.6511,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,13979.5,0.000,N/A,N/A,N/A
11198,UP 1,71592.609,1668,0,0.0,27.0,29.66894,100.0-1835.0,nan,FTMS + p NSI d Full ms2 593.9451@hcd27.00 [100.0000-1835.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,105.0659367,N/A,N/A,N/A,N/A,IT=80 ,10224.568,N/A,593.6111,3,27.00,27.262,1.60,N/A,N/A,N/A,211753732.6154,76394367.4858,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,14829.7,0.000,N/A,N/A,N/A
11199,UP 1,34210.625,1148,0,0.0,27.0,29.670753,100.0-890.0,nan,FTMS + p NSI d Full ms2 425.7371@hcd27.00 [100.0000-890.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,143.1179047,N/A,N/A,N/A,N/A,IT=80 ,10428.548,N/A,425.7371,2,27.00,20.691,1.60,N/A,N/A,N/A,211753733.9452,76394368.4440,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,10061.8,0.000,N/A,N/A,N/A
11200,UP 1,22495.867,960,0,0.0,27.0,29.672565,100.0-770.0,nan,FTMS + p NSI d Full ms2 367.2342@hcd27.00 [100.0000-770.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0812497,N/A,N/A,N/A,N/A,IT=80 ,4914.9385,N/A,367.2342,2,27.00,17.848,1.60,N/A,N/A,N/A,211753734.4284,76394368.7813,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,8329.3,0.000,N/A,N/A,N/A
11201,UP 1,17274.516,816,0,0.0,27.0,29.674395,100.0-1085.0,nan,FTMS + p NSI d Full ms2 521.7750@hcd27.00 [100.0000-1085.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7140047,N/A,N/A,N/A,N/A,IT=80 ,7178.6704,N/A,521.7749,2,27.00,25.358,1.60,N/A,N/A,N/A,211753734.3857,76394368.7555,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,8482.2,0.000,N/A,N/A,N/A
11202,UP 1,17274.727,896,0,0.0,27.0,29.676224,100.0-1010.0,nan,FTMS + p NSI d Full ms2 486.2449@hcd27.00 [100.0000-1010.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7040841,N/A,N/A,N/A,N/A,IT=80 ,5686.3301,N/A,486.2449,2,27.00,23.632,1.60,N/A,N/A,N/A,211753733.8315,76394368.3545,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,10469.4,0.000,N/A,N/A,N/A
11203,UP 1,28734.07,1156,0,0.0,27.0,29.678036,100.0-905.0,nan,FTMS + p NSI d Full ms2 435.2580@hcd27.00 [100.0000-905.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,185.1650098,N/A,N/A,N/A,N/A,IT=80 ,3794.4338,N/A,0.0000,2,27.00,21.154,1.60,N/A,N/A,N/A,211753734.2240,76394368.6383,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,9061.9,0.000,N/A,N/A,N/A
11204,UP 1,24992.477,1060,0,0.0,27.0,29.679846,100.0-750.0,nan,FTMS + p NSI d Full ms2 357.1844@hcd27.00 [100.0000-750.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0808419,N/A,N/A,N/A,N/A,IT=80 ,4929.2583,N/A,0.0000,2,27.00,17.359,1.60,N/A,N/A,N/A,211753734.3531,76394368.7334,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,8599.1,0.000,N/A,N/A,N/A
11206,UP 1,121455.89,1624,0,0.0,27.0,29.683917,100.0-1210.0,nan,FTMS + p NSI d Full ms2 582.7877@hcd27.00 [100.0000-1210.0000],On,1,40.035,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,226.1188844,N/A,N/A,N/A,N/A,IT=40 ,12598.373,N/A,0.0000,2,27.00,28.323,1.60,N/A,N/A,N/A,211753733.5182,76394368.1270,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,11592.7,0.000,N/A,N/A,N/A
11207,UP 1,18852.062,944,0,0.0,27.0,29.685728,100.0-1515.0,nan,FTMS + p NSI d Full ms2 488.5772@hcd27.00 [100.0000-1515.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7271388,N/A,N/A,N/A,N/A,IT=80 ,3786.6914,N/A,0.0000,3,27.00,22.426,1.60,N/A,N/A,N/A,211753734.0751,76394368.5394,N/A,N/A,-2.61,-0.08,-0.01,-0.01,0,N/A,9595.9,0.000,N/A,N/A,N/A
