Scan Number,RAW File,Total Ion Current,Total Number of Peaks,Number of Channels,Frequency,Collision Energy,Retention Time (min),Mass Ranges,Precursor Intensity,Scan Description,AGC,Micro Scan Count,Ion Injection Time (ms),Elapsed Scan Time (sec),Activation Type,Mass Analyzer Type,Detector Type,Base Peak Mass,Average Scan by Inst,Orbitrap Resolution,API Process Delay,Dependency Type,Multi Inject Info,Base Peak Intensity,Master Scan Number,Monoisotopic M/Z,Charge State,HCD Energy,HCD Energy eV,MS2 Isolation Width,Access ID,Conversion Parameter I,Conversion Parameter A,Conversion Parameter B,Conversion Parameter C,Conversion Parameter D,Conversion Parameter E,Temperature Comp. (ppm),RF Comp. (ppm),Space Charge Comp. (ppm),Resolution Comp. (ppm),Number of LM Found,LM Correction (ppm),RawOvFtT,Injection t0,Reagent Ion Injection Time (ms),FAIMS Voltage On,FAIMS CV
7251,Ref 1,596979.0,4148,0,0.0,27.0,21.546522,100.0-1060.0,nan,FTMS + p NSI d Full ms2 509.2509@hcd27.00 [100.0000-1060.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,110.0714488,N/A,N/A,N/A,N/A,IT=80 ,182596.09,N/A,509.2509,2,27.00,24.750,1.60,N/A,N/A,N/A,211753935.6899,70201672.0046,N/A,N/A,-4.84,-0.08,-0.04,0.04,0,N/A,67140.0,0.000,N/A,N/A,N/A
7252,Ref 1,225048.16,3044,0,0.0,27.0,21.548374,100.0-2435.0,nan,FTMS + p NSI d Full ms2 790.0333@hcd27.00 [100.0000-2435.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,104.0531603,N/A,N/A,N/A,N/A,IT=80 ,22641.299,N/A,789.6993,3,27.00,36.263,1.60,N/A,N/A,N/A,211753945.0664,70201678.2200,N/A,N/A,-4.84,-0.08,-0.02,0.04,0,N/A,27853.6,0.000,N/A,N/A,N/A
7253,Ref 1,212056.62,2732,0,0.0,27.0,21.550207,100.0-1120.0,nan,FTMS + p NSI d Full ms2 538.8149@hcd27.00 [100.0000-1120.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,171.112726,N/A,N/A,N/A,N/A,IT=80 ,25602.52,N/A,538.8149,2,27.00,26.186,1.60,N/A,N/A,N/A,211753945.1276,70201678.2576,N/A,N/A,-4.84,-0.08,-0.02,0.04,0,N/A,27597.5,0.000,N/A,N/A,N/A
7254,Ref 1,79916.227,1776,0,0.0,27.0,21.552036,100.0-1155.0,nan,FTMS + p NSI d Full ms2 556.2794@hcd27.00 [100.0000-1155.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,129.1019867,N/A,N/A,N/A,N/A,IT=80 ,11341.442,N/A,556.2793,2,27.00,27.035,1.60,N/A,N/A,N/A,211753948.4564,70201680.4673,N/A,N/A,-4.84,-0.08,-0.01,0.04,0,N/A,13650.2,0.000,N/A,N/A,N/A
7255,Ref 1,407978.75,4396,0,0.0,27.0,21.553865,100.0-1110.0,nan,FTMS + p NSI d Full ms2 535.8011@hcd27.00 [100.0000-1110.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,536.2892104,N/A,N/A,N/A,N/A,IT=80 ,34469.016,N/A,0.0000,2,27.00,26.040,1.60,N/A,N/A,N/A,211753941.1632,70201675.6291,N/A,N/A,-4.84,-0.08,-0.02,0.04,0,N/A,44207.8,0.000,N/A,N/A,N/A
7257,Ref 1,199726.5,2484,0,0.0,27.0,21.557499,100.0-1100.0,nan,FTMS + p NSI d Full ms2 530.2919@hcd27.00 [100.0000-1100.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,530.3869037,N/A,N/A,N/A,N/A,IT=80 ,26177.582,N/A,0.0000,2,27.00,25.772,1.60,N/A,N/A,N/A,211753945.1672,70201678.2777,N/A,N/A,-4.84,-0.08,-0.02,0.04,0,N/A,27431.4,0.000,N/A,N/A,N/A
7258,Ref 1,268361.38,3348,0,0.0,27.0,21.559311,100.0-1285.0,nan,FTMS + p NSI d Full ms2 412.8817@hcd27.00 [100.0000-1285.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,413.2659289,N/A,N/A,N/A,N/A,IT=80 ,23865.365,N/A,0.0000,3,27.00,18.951,1.60,N/A,N/A,N/A,211753943.3479,70201677.0885,N/A,N/A,-4.84,-0.08,-0.02,0.04,0,N/A,35054.1,0.000,N/A,N/A,N/A
7259,Ref 1,2218591.5,4248,0,0.0,27.0,21.560038,100.0-1210.0,nan,FTMS + p NSI d Full ms2 388.2399@hcd27.00 [100.0000-1210.0000],On,1,14.996,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,141.1020871,N/A,N/A,N/A,N/A,IT=15 ,341523.5,N/A,388.2399,3,27.00,17.820,1.60,N/A,N/A,N/A,211753939.6749,70201674.6433,N/A,N/A,-4.84,-0.08,-0.03,0.04,0,N/A,50443.4,0.000,N/A,N/A,N/A
7260,Ref 1,1045116.0,6000,0,0.0,27.0,21.561526,100.0-955.0,nan,FTMS + p NSI d Full ms2 459.2379@hcd27.00 [100.0000-955.0000],On,1,60.393,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,459.035284,N/A,N/A,N/A,N/A,IT=60 ,115668.87,N/A,459.2379,2,27.00,22.319,1.60,N/A,N/A,N/A,211753931.6511,70201669.3272,N/A,N/A,-4.84,-0.08,-0.05,0.04,0,N/A,84062.2,-0.020,N/A,N/A,N/A
7261,Ref 1,729403.69,5640,0,0.0,27.0,21.563338,100.0-970.0,nan,FTMS + p NSI d Full ms2 465.2741@hcd27.00 [100.0000-970.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,183.112729,N/A,N/A,N/A,N/A,IT=80 ,59118.758,N/A,465.2741,2,27.00,22.612,1.60,N/A,N/A,N/A,211753932.1049,70201669.6267,N/A,N/A,-4.84,-0.08,-0.05,0.04,0,N/A,82160.8,0.000,N/A,N/A,N/A
7262,Ref 1,112071.41,1680,0,0.0,27.0,21.565167,100.0-1205.0,nan,FTMS + p NSI d Full ms2 581.8572@hcd27.00 [100.0000-1205.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,175.118932,N/A,N/A,N/A,N/A,IT=80 ,21845.473,N/A,581.8572,2,27.00,28.278,1.60,N/A,N/A,N/A,211753947.2092,70201679.6412,N/A,N/A,-4.84,-0.08,-0.01,0.04,0,N/A,18875.7,0.000,N/A,N/A,N/A
7263,Ref 1,997305.0,7348,0,0.0,27.0,21.56698,100.0-900.0,nan,FTMS + p NSI d Full ms2 430.6985@hcd27.00 [100.0000-900.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.080862,N/A,N/A,N/A,N/A,IT=80 ,118984.87,N/A,430.6985,2,27.00,20.932,1.60,N/A,N/A,N/A,211753926.4666,70201665.8851,N/A,N/A,-4.84,-0.08,-0.06,0.04,0,N/A,105784.7,0.000,N/A,N/A,N/A
7264,Ref 1,237666.16,2788,0,0.0,27.0,21.56879,100.0-915.0,nan,FTMS + p NSI d Full ms2 439.2301@hcd27.00 [100.0000-915.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,217.1333164,N/A,N/A,N/A,N/A,IT=80 ,28475.123,N/A,439.2301,2,27.00,21.347,1.60,N/A,N/A,N/A,211753944.1254,70201677.5925,N/A,N/A,-4.84,-0.08,-0.02,0.04,0,N/A,31796.3,0.000,N/A,N/A,N/A
7265,Ref 1,177500.09,2544,0,0.0,27.0,21.570619,100.0-1160.0,nan,FTMS + p NSI d Full ms2 559.2804@hcd27.00 [100.0000-1160.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,105.066041,N/A,N/A,N/A,N/A,IT=80 ,19065.617,N/A,559.2804,2,27.00,27.181,1.60,N/A,N/A,N/A,211753945.9019,70201678.7778,N/A,N/A,-4.84,-0.08,-0.01,0.04,0,N/A,24353.2,0.000,N/A,N/A,N/A
7267,Ref 1,1106145.1,6276,0,0.0,27.0,21.574253,100.0-850.0,nan,FTMS + p NSI d Full ms2 407.7188@hcd27.00 [100.0000-850.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,147.11263,N/A,N/A,N/A,N/A,IT=80 ,115655.88,N/A,407.7188,2,27.00,19.815,1.60,N/A,N/A,N/A,211753924.0676,70201664.2922,N/A,N/A,-4.84,-0.08,-0.07,0.04,0,N/A,115836.2,0.000,N/A,N/A,N/A
7268,Ref 1,78101.797,1712,0,0.0,27.0,21.576082,100.0-1210.0,nan,FTMS + p NSI d Full ms2 584.3040@hcd27.00 [100.0000-1210.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,157.1329188,N/A,N/A,N/A,N/A,IT=80 ,9444.2715,N/A,584.3041,2,27.00,28.397,1.60,N/A,N/A,N/A,211753948.0608,70201680.2009,N/A,N/A,-4.84,-0.08,-0.01,0.04,0,N/A,15307.8,0.000,N/A,N/A,N/A
7269,Ref 1,10440859.0,6204,0,0.0,27.0,21.576746,100.0-785.0,nan,FTMS + p NSI d Full ms2 374.2160@hcd27.00 [100.0000-785.0000],On,1,11.203,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,187.1439123,N/A,N/A,N/A,N/A,IT=11 ,1292558.2,N/A,374.2160,2,27.00,18.187,1.60,N/A,N/A,N/A,211753915.1834,70201658.4100,N/A,N/A,-4.84,-0.08,-0.09,0.04,0,N/A,153059.7,0.000,N/A,N/A,N/A
7270,Ref 1,1284214.1,6040,0,0.0,27.0,21.578401,100.0-895.0,nan,FTMS + p NSI d Full ms2 429.6998@hcd27.00 [100.0000-895.0000],On,1,70.505,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.080918,N/A,N/A,N/A,N/A,IT=71 ,312146.81,N/A,429.6998,2,27.00,20.883,1.60,N/A,N/A,N/A,211753923.9206,70201664.2053,N/A,N/A,-4.84,-0.08,-0.07,0.04,0,N/A,116452.1,-0.020,N/A,N/A,N/A
7271,Ref 1,485373.97,3568,0,0.0,27.0,21.580246,100.0-1200.0,nan,FTMS + p NSI d Full ms2 578.7955@hcd27.00 [100.0000-1200.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,228.0976346,N/A,N/A,N/A,N/A,IT=80 ,50740.562,N/A,578.7955,2,27.00,28.129,1.60,N/A,N/A,N/A,211753939.1116,70201674.2728,N/A,N/A,-4.84,-0.08,-0.03,0.04,0,N/A,52803.8,0.000,N/A,N/A,N/A
7272,Ref 1,679358.88,4840,0,0.0,27.0,21.582073,100.0-1130.0,nan,FTMS + p NSI d Full ms2 543.8117@hcd27.00 [100.0000-1130.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,185.1647888,N/A,N/A,N/A,N/A,IT=80 ,119324.37,N/A,543.8117,2,27.00,26.429,1.60,N/A,N/A,N/A,211753934.4334,70201671.1719,N/A,N/A,-4.84,-0.08,-0.04,0.04,0,N/A,72404.5,0.000,N/A,N/A,N/A
7273,Ref 1,466116.84,3688,0,0.0,27.0,21.583886,100.0-1130.0,nan,FTMS + p NSI d Full ms2 362.5171@hcd27.00 [100.0000-1130.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,110.0714284,N/A,N/A,N/A,N/A,IT=80 ,75964.047,N/A,362.5171,3,27.00,16.640,1.60,N/A,N/A,N/A,211753938.5844,70201673.9282,N/A,N/A,-4.84,-0.08,-0.03,0.04,0,N/A,55012.3,0.000,N/A,N/A,N/A
7274,Ref 1,172724.5,2444,0,0.0,27.0,21.585715,100.0-1040.0,nan,FTMS + p NSI d Full ms2 499.7179@hcd27.00 [100.0000-1040.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0809516,N/A,N/A,N/A,N/A,IT=80 ,20474.875,N/A,499.7179,2,27.00,24.286,1.60,N/A,N/A,N/A,211753946.3191,70201679.0514,N/A,N/A,-4.84,-0.08,-0.01,0.04,0,N/A,22604.9,0.000,N/A,N/A,N/A
7275,Ref 1,168285.62,2336,0,0.0,27.0,21.587548,100.0-1740.0,nan,FTMS + p NSI d Full ms2 562.2613@hcd27.00 [100.0000-1740.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,110.0713789,N/A,N/A,N/A,N/A,IT=80 ,14926.908,N/A,562.2613,3,27.00,25.808,1.60,N/A,N/A,N/A,211753946.7711,70201679.3434,N/A,N/A,-4.84,-0.08,-0.01,0.04,0,N/A,20711.2,0.000,N/A,N/A,N/A
7276,Ref 1,69350.672,1492,0,0.0,27.0,21.589378,100.0-1285.0,nan,FTMS + p NSI d Full ms2 621.3042@hcd27.00 [100.0000-1285.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,187.0708394,N/A,N/A,N/A,N/A,IT=80 ,12292.54,N/A,621.3042,2,27.00,30.195,1.60,N/A,N/A,N/A,211753948.1513,70201680.2691,N/A,N/A,-4.84,-0.08,-0.01,0.04,0,N/A,14928.4,0.000,N/A,N/A,N/A
7278,Ref 1,214414.64,2700,0,0.0,27.0,21.594975,100.0-1275.0,nan,FTMS + p NSI d Full ms2 615.7900@hcd27.00 [100.0000-1275.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,110.0714676,N/A,N/A,N/A,N/A,IT=80 ,26023.869,N/A,0.0000,2,27.00,29.927,1.60,N/A,N/A,N/A,211753945.4356,70201678.4568,N/A,N/A,-4.84,-0.08,-0.01,0.04,0,N/A,26306.8,0.000,N/A,N/A,N/A
7279,Ref 1,165120.62,2384,0,0.0,27.0,21.596788,100.0-1450.0,nan,FTMS + p NSI d Full ms2 467.9084@hcd27.00 [100.0000-1450.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,187.1439752,N/A,N/A,N/A,N/A,IT=80 ,31046.938,N/A,0.0000,3,27.00,21.477,1.60,N/A,N/A,N/A,211753946.4373,70201679.1252,N/A,N/A,-4.84,-0.08,-0.01,0.04,0,N/A,22109.9,0.000,N/A,N/A,N/A
7281,Ref 1,1579557.4,4224,0,0.0,27.0,21.600415,100.0-890.0,nan,FTMS + p NSI d Full ms2 425.7366@hcd27.00 [100.0000-890.0000],On,1,33.504,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,136.0756496,N/A,N/A,N/A,N/A,IT=34 ,341957.97,N/A,425.7366,2,27.00,20.691,1.60,N/A,N/A,N/A,211753932.2045,70201669.6875,N/A,N/A,-4.84,-0.08,-0.05,0.04,0,N/A,81743.4,0.000,N/A,N/A,N/A
7282,Ref 1,2845502.5,5232,0,0.0,27.0,21.601409,100.0-805.0,nan,FTMS + p NSI d Full ms2 384.6868@hcd27.00 [100.0000-805.0000],On,1,30.872,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,136.075593,N/A,N/A,N/A,N/A,IT=31 ,905422.94,N/A,384.6868,2,27.00,18.696,1.60,N/A,N/A,N/A,211753923.2428,70201663.7483,N/A,N/A,-4.84,-0.08,-0.07,0.04,0,N/A,119291.8,-0.020,N/A,N/A,N/A
7283,Ref 1,1745687.9,5180,0,0.0,27.0,21.602798,100.0-800.0,nan,FTMS + p NSI d Full ms2 382.2209@hcd27.00 [100.0000-800.0000],On,1,54.693,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0808062,N/A,N/A,N/A,N/A,IT=55 ,496390.25,N/A,382.2209,2,27.00,18.576,1.60,N/A,N/A,N/A,211753922.0236,70201662.9488,N/A,N/A,-4.84,-0.08,-0.07,0.04,0,N/A,124400.2,-0.020,N/A,N/A,N/A
7284,Ref 1,2327244.5,6300,0,0.0,27.0,21.603875,100.0-795.0,nan,FTMS + p NSI d Full ms2 379.2079@hcd27.00 [100.0000-795.0000],On,1,35.861,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,127.0865615,N/A,N/A,N/A,N/A,IT=36 ,239488.84,N/A,379.2080,2,27.00,18.430,1.60,N/A,N/A,N/A,211753924.8467,70201664.8210,N/A,N/A,-4.84,-0.08,-0.06,0.04,0,N/A,112571.6,0.000,N/A,N/A,N/A
7285,Ref 1,1519386.0,5280,0,0.0,27.0,21.605482,100.0-745.0,nan,FTMS + p NSI d Full ms2 354.6815@hcd27.00 [100.0000-745.0000],On,1,67.566,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,147.1126029,N/A,N/A,N/A,N/A,IT=68 ,168743.31,N/A,354.6815,2,27.00,17.238,1.60,N/A,N/A,N/A,211753919.7090,70201661.4048,N/A,N/A,-4.84,-0.08,-0.08,0.04,0,N/A,134098.3,0.000,N/A,N/A,N/A
7286,Ref 1,448594.09,3444,0,0.0,27.0,21.607309,100.0-1040.0,nan,FTMS + p NSI d Full ms2 501.2897@hcd27.00 [100.0000-1040.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,274.1869482,N/A,N/A,N/A,N/A,IT=80 ,128788.31,N/A,501.2897,2,27.00,24.363,1.60,N/A,N/A,N/A,211753939.6138,70201674.6092,N/A,N/A,-4.84,-0.08,-0.03,0.04,0,N/A,50699.6,0.000,N/A,N/A,N/A
7287,Ref 1,460224.94,4292,0,0.0,27.0,21.609138,100.0-1290.0,nan,FTMS + p NSI d Full ms2 623.3012@hcd27.00 [100.0000-1290.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,143.1179023,N/A,N/A,N/A,N/A,IT=80 ,56241.016,N/A,623.3012,2,27.00,30.292,1.60,N/A,N/A,N/A,211753939.3278,70201674.4138,N/A,N/A,-4.84,-0.08,-0.03,0.04,0,N/A,51897.8,0.000,N/A,N/A,N/A
7288,Ref 1,91000.75,1812,0,0.0,27.0,21.610973,100.0-1340.0,nan,FTMS + p NSI d Full ms2 647.8492@hcd27.00 [100.0000-1340.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,811.4380743,N/A,N/A,N/A,N/A,IT=80 ,12246.25,N/A,0.0000,2,27.00,31.485,1.60,N/A,N/A,N/A,211753947.4348,70201679.7888,N/A,N/A,-4.84,-0.08,-0.01,0.04,0,N/A,17930.5,0.000,N/A,N/A,N/A
7289,Ref 1,54014.199,1432,0,0.0,27.0,21.612802,100.0-1170.0,nan,FTMS + p NSI d Full ms2 565.2838@hcd27.00 [100.0000-1170.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,542.3022682,N/A,N/A,N/A,N/A,IT=80 ,7536.8008,N/A,0.0000,2,27.00,27.473,1.60,N/A,N/A,N/A,211753949.2325,70201680.9881,N/A,N/A,-4.84,-0.08,-0.01,0.04,0,N/A,10398.4,0.000,N/A,N/A,N/A
7291,Ref 1,248046.34,3148,0,0.0,27.0,21.616417,100.0-880.0,nan,FTMS + p NSI d Full ms2 422.2362@hcd27.00 [100.0000-880.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,110.0715521,N/A,N/A,N/A,N/A,IT=80 ,17445.318,N/A,0.0000,2,27.00,20.521,1.60,N/A,N/A,N/A,211753943.7956,70201677.3860,N/A,N/A,-4.84,-0.08,-0.02,0.04,0,N/A,33178.4,0.000,N/A,N/A,N/A
7292,Ref 1,133791.98,2340,0,0.0,27.0,21.618244,100.0-1725.0,nan,FTMS + p NSI d Full ms2 556.6124@hcd27.00 [100.0000-1725.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,230.1131281,N/A,N/A,N/A,N/A,IT=80 ,10731.352,N/A,0.0000,3,27.00,25.549,1.60,N/A,N/A,N/A,211753947.0117,70201679.5098,N/A,N/A,-4.84,-0.08,-0.01,0.04,0,N/A,19703.0,0.000,N/A,N/A,N/A
7293,Ref 1,2157195.5,5944,0,0.0,27.0,21.619173,100.0-1140.0,nan,FTMS + p NSI d Full ms2 365.8818@hcd27.00 [100.0000-1140.0000],On,1,27.019,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.08087,N/A,N/A,N/A,N/A,IT=27 ,265868.31,N/A,365.8818,3,27.00,16.794,1.60,N/A,N/A,N/A,211753931.6370,70201669.3225,N/A,N/A,-4.84,-0.08,-0.05,0.04,0,N/A,84121.2,0.000,N/A,N/A,N/A
7294,Ref 1,847412.62,5072,0,0.0,27.0,21.620794,100.0-895.0,nan,FTMS + p NSI d Full ms2 428.7661@hcd27.00 [100.0000-895.0000],On,1,68.446,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,199.1802392,N/A,N/A,N/A,N/A,IT=68 ,112837.75,N/A,428.7661,2,27.00,20.838,1.60,N/A,N/A,N/A,211753932.1518,70201669.6527,N/A,N/A,-4.84,-0.08,-0.05,0.04,0,N/A,81964.5,0.000,N/A,N/A,N/A
7295,Ref 1,339120.59,3496,0,0.0,27.0,21.622621,100.0-1240.0,nan,FTMS + p NSI d Full ms2 597.2955@hcd27.00 [100.0000-1240.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,159.1126791,N/A,N/A,N/A,N/A,IT=80 ,26071.293,N/A,597.2955,2,27.00,29.029,1.60,N/A,N/A,N/A,211753941.5158,70201675.8674,N/A,N/A,-4.84,-0.08,-0.02,0.04,0,N/A,42730.2,0.000,N/A,N/A,N/A
7296,Ref 1,415202.75,3720,0,0.0,27.0,21.624434,100.0-870.0,nan,FTMS + p NSI d Full ms2 417.7025@hcd27.00 [100.0000-870.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,147.1124304,N/A,N/A,N/A,N/A,IT=80 ,28207.26,N/A,417.7025,2,27.00,20.300,1.60,N/A,N/A,N/A,211753939.4742,70201674.5144,N/A,N/A,-4.84,-0.08,-0.03,0.04,0,N/A,51284.3,0.000,N/A,N/A,N/A
7297,Ref 1,158537.44,2284,0,0.0,27.0,21.626263,100.0-1260.0,nan,FTMS + p NSI d Full ms2 609.3092@hcd27.00 [100.0000-1260.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,609.326139,N/A,N/A,N/A,N/A,IT=80 ,19930.916,N/A,609.3092,2,27.00,29.612,1.60,N/A,N/A,N/A,211753946.1908,70201678.9672,N/A,N/A,-4.84,-0.08,-0.01,0.04,0,N/A,23142.6,0.000,N/A,N/A,N/A
7298,Ref 1,248879.88,2872,0,0.0,27.0,21.628075,100.0-1285.0,nan,FTMS + p NSI d Full ms2 413.8670@hcd27.00 [100.0000-1285.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,187.1077052,N/A,N/A,N/A,N/A,IT=80 ,23305.539,N/A,413.5330,3,27.00,18.996,1.60,N/A,N/A,N/A,211753943.8999,70201677.4414,N/A,N/A,-4.84,-0.08,-0.02,0.04,0,N/A,32741.3,0.000,N/A,N/A,N/A
7299,Ref 1,620244.62,3500,0,0.0,27.0,21.629904,100.0-1320.0,nan,FTMS + p NSI d Full ms2 636.8311@hcd27.00 [100.0000-1320.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,173.1283384,N/A,N/A,N/A,N/A,IT=80 ,125685.11,N/A,0.0000,2,27.00,30.950,1.60,N/A,N/A,N/A,211753936.8530,70201672.7751,N/A,N/A,-4.84,-0.08,-0.04,0.04,0,N/A,62267.1,-0.020,N/A,N/A,N/A
7300,Ref 1,224690.0,3596,0,0.0,27.0,21.631733,100.0-2270.0,nan,FTMS + p NSI d Full ms2 551.5119@hcd27.00 [100.0000-2270.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,551.2738719,N/A,N/A,N/A,N/A,IT=80 ,22669.098,N/A,0.0000,4,27.00,23.825,1.60,N/A,N/A,N/A,211753945.3691,70201678.4174,N/A,N/A,-4.84,-0.08,-0.01,0.04,0,N/A,26585.4,0.000,N/A,N/A,N/A
7302,Ref 1,164923.06,2620,0,0.0,27.0,21.635365,100.0-1110.0,nan,FTMS + p NSI d Full ms2 535.2798@hcd27.00 [100.0000-1110.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,127.0864308,N/A,N/A,N/A,N/A,IT=80 ,13613.652,N/A,0.0000,2,27.00,26.015,1.60,N/A,N/A,N/A,211753946.1695,70201678.9532,N/A,N/A,-4.84,-0.08,-0.01,0.04,0,N/A,23231.8,0.000,N/A,N/A,N/A
7303,Ref 1,218831.66,2656,0,0.0,27.0,21.637194,100.0-1140.0,nan,FTMS + p NSI d Full ms2 548.3199@hcd27.00 [100.0000-1140.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0807183,N/A,N/A,N/A,N/A,IT=80 ,31748.719,N/A,0.0000,2,27.00,26.648,1.60,N/A,N/A,N/A,211753944.7365,70201677.9962,N/A,N/A,-4.84,-0.08,-0.02,0.04,0,N/A,29236.2,0.000,N/A,N/A,N/A
7304,Ref 1,1799390.8,4744,0,0.0,27.0,21.638198,100.0-750.0,nan,FTMS + p NSI d Full ms2 358.2392@hcd27.00 [100.0000-750.0000],On,1,31.517,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,185.1647489,N/A,N/A,N/A,N/A,IT=32 ,272374.28,N/A,358.2392,2,27.00,17.410,1.60,N/A,N/A,N/A,211753932.4291,70201669.8382,N/A,N/A,-4.84,-0.08,-0.05,0.04,0,N/A,80802.3,0.000,N/A,N/A,N/A
7305,Ref 1,1374238.1,6200,0,0.0,27.0,21.639823,100.0-830.0,nan,FTMS + p NSI d Full ms2 396.2603@hcd27.00 [100.0000-830.0000],On,1,68.753,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,110.071468,N/A,N/A,N/A,N/A,IT=69 ,166714.97,N/A,396.2603,2,27.00,19.258,1.60,N/A,N/A,N/A,211753921.9490,70201662.8894,N/A,N/A,-4.84,-0.08,-0.07,0.04,0,N/A,124712.8,0.000,N/A,N/A,N/A
7306,Ref 1,746345.06,5076,0,0.0,27.0,21.641633,100.0-875.0,nan,FTMS + p NSI d Full ms2 419.7191@hcd27.00 [100.0000-875.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,129.1021893,N/A,N/A,N/A,N/A,IT=80 ,59231.066,N/A,419.7190,2,27.00,20.398,1.60,N/A,N/A,N/A,211753931.9773,70201669.5393,N/A,N/A,-4.84,-0.08,-0.05,0.04,0,N/A,82695.5,0.000,N/A,N/A,N/A
7307,Ref 1,450987.03,4336,0,0.0,27.0,21.643463,100.0-1000.0,nan,FTMS + p NSI d Full ms2 480.2549@hcd27.00 [100.0000-1000.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,199.1805516,N/A,N/A,N/A,N/A,IT=80 ,31573.084,N/A,480.2549,2,27.00,23.340,1.60,N/A,N/A,N/A,211753938.3837,70201673.7888,N/A,N/A,-4.84,-0.08,-0.03,0.04,0,N/A,55853.6,0.000,N/A,N/A,N/A
