Scan Number,RAW File,Ion Injection Time (ms),Total Number of Peaks,Total Ion Current,Retention Time (min),Base Peak Intensity,Base Peak Mass,Multi Inject Info,Multiple Injection
286,UP 2,24.508,50944,23741432.0,1.1392859,1455352.8,391.2841303,IT=12;12 ,ii
287,UP 2,23.302,54232,24647556.0,1.1433525,1475846.8,391.2840093,IT=12;12 ,ii
288,UP 2,27.335,57016,24263664.0,1.1474963,1495884.0,391.2841782,IT=14;14 ,ii
289,UP 2,23.886,52624,24002846.0,1.1513795,1415620.9,371.1012175,IT=12;12 ,ii
290,UP 2,23.863,55056,24913998.0,1.155465,1488747.6,371.1010678,IT=12;12 ,ii
291,UP 2,23.833,54600,24998242.0,1.1595482,1518466.2,391.2840283,IT=12;12 ,ii
292,UP 2,26.294,53028,24209000.0,1.1636774,1469269.5,371.1011177,IT=13;13 ,ii
293,UP 2,25.708,54804,24821832.0,1.1675982,1551137.1,391.2840972,IT=13;13 ,ii
294,UP 2,24.910,50992,24433500.0,1.1716836,1487462.6,391.284077,IT=12;12 ,ii
295,UP 2,26.274,52008,24046002.0,1.175796,1460806.5,371.1011555,IT=13;13 ,ii
296,UP 2,26.313,53576,24258774.0,1.179894,1479837.2,391.2841292,IT=13;13 ,ii
297,UP 2,23.936,54480,25075952.0,1.1837877,1514490.2,391.2839176,IT=12;12 ,ii
298,UP 2,28.144,57224,23135178.0,1.187946,1396600.8,391.2842582,IT=14;14 ,ii
299,UP 2,25.549,50384,23599628.0,1.1920126,1465029.2,391.2841346,IT=13;13 ,ii
300,UP 2,24.661,46508,22855040.0,1.1960981,1505016.9,391.2841283,IT=12;12 ,ii
301,UP 2,25.911,55908,24912884.0,1.2002021,1497325.9,371.1012258,IT=13;13 ,ii
302,UP 2,23.188,51648,24264740.0,1.2040875,1457559.4,391.2841501,IT=12;12 ,ii
303,UP 2,22.310,50328,24907268.0,1.2081542,1514513.5,371.1011584,IT=11;11 ,ii
304,UP 2,26.337,54236,23940080.0,1.2122978,1422989.8,391.2841709,IT=13;13 ,ii
305,UP 2,26.307,53372,24101114.0,1.2163937,1455908.8,391.2841947,IT=13;13 ,ii
307,UP 2,18.968,43784,24051008.0,1.2204582,1498160.2,391.283975,IT=9.5;9.5 ,ii
308,UP 2,27.278,54624,24565482.0,1.2246603,1532603.2,391.284065,IT=14;14 ,ii
309,UP 2,23.618,48804,24564516.0,1.2287019,1517912.5,371.101095,IT=12;12 ,ii
310,UP 2,26.705,53340,24156708.0,1.2328353,1432691.9,391.2840376,IT=13;13 ,ii
311,UP 2,26.767,54160,24841414.0,1.2367644,1500477.1,391.2840888,IT=13;13 ,ii
312,UP 2,24.407,52012,24367362.0,1.240829,1473190.2,391.284097,IT=12;12 ,ii
313,UP 2,26.027,58100,24933866.0,1.2449394,1465837.1,391.2841554,IT=13;13 ,ii
314,UP 2,23.394,54528,25254714.0,1.2489914,1537154.4,391.2840434,IT=12;12 ,ii
315,UP 2,25.280,49060,23831130.0,1.2529351,1487645.1,371.1011705,IT=13;13 ,ii
316,UP 2,25.306,52856,24392818.0,1.2571143,1592969.9,391.2840899,IT=13;13 ,ii
317,UP 2,24.172,52552,24377568.0,1.261185,1454754.4,371.1010617,IT=12;12 ,ii
318,UP 2,27.642,54940,24771188.0,1.2653288,1503009.1,371.101045,IT=14;14 ,ii
319,UP 2,23.286,52480,24999976.0,1.2691934,1530293.5,391.2839999,IT=12;12 ,ii
320,UP 2,23.410,51852,24581372.0,1.2732767,1564574.9,391.2840089,IT=12;12 ,ii
321,UP 2,25.642,55192,25296934.0,1.2773933,1524417.2,371.1011432,IT=13;13 ,ii
322,UP 2,22.810,52808,25311898.0,1.2814391,1565433.6,391.2840967,IT=11;11 ,ii
323,UP 2,19.774,44716,23580408.0,1.2854662,1482365.9,391.2840671,IT=9.9;9.9 ,ii
324,UP 2,28.573,53748,22916242.0,1.2895161,1345144.1,391.2841652,IT=14;14 ,ii
325,UP 2,26.879,51164,23971908.0,1.2936015,1497877.0,391.2839244,IT=13;13 ,ii
326,UP 2,23.508,52220,24740668.0,1.2976473,1539987.1,391.2839462,IT=12;12 ,ii
327,UP 2,28.196,57256,24449658.0,1.3018057,1424069.9,391.2840717,IT=14;14 ,ii
328,UP 2,27.042,54700,23299368.0,1.3057243,1419959.4,391.2841899,IT=14;14 ,ii
329,UP 2,23.984,51440,24201704.0,1.3097785,1487309.5,391.2840473,IT=12;12 ,ii
330,UP 2,21.988,50904,24015040.0,1.3138284,1411146.9,391.2840619,IT=11;11 ,ii
331,UP 2,26.598,56004,24580642.0,1.3179764,1535275.0,391.284049,IT=13;13 ,ii
332,UP 2,21.690,47940,24354744.0,1.3218284,1445758.8,371.1009981,IT=11;11 ,ii
333,UP 2,27.961,51988,23649408.0,1.3260097,1419619.6,371.1011742,IT=14;14 ,ii
334,UP 2,20.068,45656,24932774.0,1.3299846,1513688.5,371.1010035,IT=10;10 ,ii
335,UP 2,23.210,51328,25149512.0,1.3341013,1520481.4,391.2840114,IT=12;12 ,ii
336,UP 2,26.137,53104,23813256.0,1.3380637,1425251.5,371.1012721,IT=13;13 ,ii
337,UP 2,27.204,54920,24248616.0,1.3421804,1444380.5,391.2841838,IT=14;14 ,ii
338,UP 2,23.452,50064,24717422.0,1.3462178,1513233.4,371.1011208,IT=12;12 ,ii
339,UP 2,24.126,52024,25231098.0,1.3503199,1583441.6,391.2840335,IT=12;12 ,ii
340,UP 2,27.422,56940,24296822.0,1.3542865,1459786.0,391.2841509,IT=14;14 ,ii
341,UP 2,21.484,47768,24484794.0,1.358299,1590827.1,391.2840415,IT=11;11 ,ii
342,UP 2,27.496,55400,24614644.0,1.362474,1540348.9,391.2840452,IT=14;14 ,ii
343,UP 2,25.280,51612,23535468.0,1.3665469,1382807.8,391.2841717,IT=13;13 ,ii
344,UP 2,24.478,53340,24373876.0,1.3704593,1462106.0,371.1011584,IT=12;12 ,ii
345,UP 2,26.827,60268,25560146.0,1.3745844,1544509.0,391.284166,IT=13;13 ,ii
346,UP 2,23.762,50716,23933926.0,1.3786343,1489796.5,391.2840897,IT=12;12 ,ii
347,UP 2,27.570,51964,23477192.0,1.3827885,1548504.4,391.2840805,IT=14;14 ,ii
348,UP 2,25.866,55516,24556532.0,1.386853,1529284.9,391.2840733,IT=13;13 ,ii
349,UP 2,25.726,58388,24770956.0,1.3907883,1471639.0,391.2841251,IT=13;13 ,ii
350,UP 2,24.268,54728,25279192.0,1.394855,1540277.9,391.2841252,IT=12;12 ,ii
351,UP 2,24.653,52720,24466690.0,1.3989487,1468203.5,371.1011139,IT=12;12 ,ii
352,UP 2,24.344,51664,24400224.0,1.4030321,1555810.5,371.1011357,IT=12;12 ,ii
353,UP 2,27.088,56772,24374010.0,1.4069924,1412701.5,371.1011124,IT=14;14 ,ii
354,UP 2,25.135,51408,23513600.0,1.4110653,1436004.2,391.2842053,IT=13;13 ,ii
355,UP 2,25.387,54108,23553040.0,1.4151611,1444106.4,391.2841686,IT=13;13 ,ii
356,UP 2,26.551,56260,23844804.0,1.4192735,1436729.0,391.2841831,IT=13;13 ,ii
357,UP 2,26.733,56048,24649768.0,1.4232777,1531814.4,391.2840806,IT=13;13 ,ii
358,UP 2,24.491,52168,24713414.0,1.4273423,1528996.8,391.283956,IT=12;12 ,ii
359,UP 2,26.894,54504,24335162.0,1.4314672,1483013.4,371.1011411,IT=13;13 ,ii
360,UP 2,24.086,49676,23983084.0,1.4355194,1528749.2,391.2840482,IT=12;12 ,ii
361,UP 2,27.810,56836,24448838.0,1.4394964,1502931.9,371.10113,IT=14;14 ,ii
362,UP 2,27.918,52876,22932432.0,1.4436089,1398162.1,391.2842058,IT=14;14 ,ii
363,UP 2,24.150,51912,24278886.0,1.4476525,1471077.5,391.2840455,IT=12;12 ,ii
364,UP 2,21.771,48920,24195694.0,1.4517026,1526334.5,391.2841053,IT=11;11 ,ii
365,UP 2,24.457,53212,24754040.0,1.4556567,1576637.0,391.2841552,IT=12;12 ,ii
366,UP 2,24.989,51796,23840146.0,1.4597588,1487302.5,391.2841134,IT=12;12 ,ii
367,UP 2,25.053,51732,24137904.0,1.4638483,1481582.6,391.2839814,IT=13;13 ,ii
368,UP 2,21.197,46892,24154242.0,1.4678754,1556881.9,391.2840032,IT=11;11 ,ii
369,UP 2,24.341,48092,23851702.0,1.4718441,1468998.0,391.2841156,IT=12;12 ,ii
370,UP 2,25.179,51944,23599082.0,1.4759483,1475079.1,391.2841206,IT=13;13 ,ii
371,UP 2,22.422,51112,24567194.0,1.479992,1476808.4,391.2840561,IT=11;11 ,ii
372,UP 2,23.398,47788,24062628.0,1.4840899,1554524.1,391.2841109,IT=12;12 ,ii
373,UP 2,27.554,54292,24048244.0,1.4882315,1427001.4,391.2841192,IT=14;14 ,ii
374,UP 2,20.530,48188,25881898.0,1.4920605,1614074.0,371.101083,IT=10;10 ,ii
375,UP 2,24.672,49876,23962488.0,1.496196,1551071.6,391.2838963,IT=12;12 ,ii
376,UP 2,26.451,56000,24052614.0,1.5003105,1388531.6,371.1010802,IT=13;13 ,ii
377,UP 2,23.727,51460,24274108.0,1.5043605,1514672.6,391.2838937,IT=12;12 ,ii
378,UP 2,26.378,55796,24540258.0,1.5083396,1442453.0,391.2841864,IT=13;13 ,ii
379,UP 2,23.980,51668,23613056.0,1.5124021,1425501.6,391.284164,IT=12;12 ,ii
381,UP 2,20.599,46700,24965636.0,1.5164958,1593186.4,391.2839398,IT=10;10 ,ii
382,UP 2,25.570,56376,24009590.0,1.520648,1420628.4,391.2840878,IT=13;13 ,ii
383,UP 2,23.963,51280,23868280.0,1.5245416,1511668.5,391.2841428,IT=12;12 ,ii
385,UP 2,21.562,52896,24899074.0,1.5286687,1426331.4,371.1009958,IT=11;11 ,ii
386,UP 2,24.491,50656,24198672.0,1.5327916,1462450.5,391.2840943,IT=12;12 ,ii
387,UP 2,24.541,50256,23793812.0,1.5368749,1464086.5,371.1011481,IT=12;12 ,ii
388,UP 2,24.093,50040,23728958.0,1.5407853,1425245.6,391.2841158,IT=12;12 ,ii
389,UP 2,25.835,51052,24139012.0,1.5448999,1522210.1,371.101033,IT=13;13 ,ii
390,UP 2,22.589,51344,24533070.0,1.5489415,1511311.4,371.1010145,IT=11;11 ,ii
391,UP 2,22.773,52540,24905060.0,1.5530228,1544223.8,391.2840061,IT=11;11 ,ii
392,UP 2,24.381,52204,23800904.0,1.5571248,1440767.6,371.1010602,IT=12;12 ,ii
393,UP 2,25.756,49612,23492318.0,1.5612331,1464746.9,391.2838626,IT=13;13 ,ii
394,UP 2,25.936,54744,24874932.0,1.5653309,1517998.1,391.2839591,IT=13;13 ,ii
395,UP 2,23.024,53152,24819810.0,1.5693789,1559723.8,391.2839642,IT=12;12 ,ii
396,UP 2,26.647,55272,23875068.0,1.5735164,1388047.2,391.2838748,IT=13;13 ,ii
397,UP 2,23.214,48352,24004400.0,1.5773934,1534972.5,391.2840174,IT=12;12 ,ii
398,UP 2,21.878,49308,24358490.0,1.5814538,1517186.2,371.1009868,IT=11;11 ,ii
399,UP 2,24.064,50992,23832728.0,1.5855641,1421693.6,391.2839787,IT=12;12 ,ii
400,UP 2,25.065,49924,23721662.0,1.5896642,1480240.8,371.1010101,IT=13;13 ,ii
401,UP 2,22.543,50028,24216390.0,1.5935432,1578903.1,371.1010968,IT=11;11 ,ii
402,UP 2,24.062,52516,24344060.0,1.5976474,1488370.1,371.1011647,IT=12;12 ,ii
403,UP 2,21.024,48652,24275422.0,1.6016786,1511991.4,391.284042,IT=11;11 ,ii
404,UP 2,25.191,50944,23639252.0,1.6058203,1509897.8,391.2839976,IT=13;13 ,ii
405,UP 2,23.363,50096,23956532.0,1.6097098,1491255.0,391.2840085,IT=12;12 ,ii
406,UP 2,23.842,50584,24407956.0,1.6137994,1491821.1,391.2839648,IT=12;12 ,ii
407,UP 2,24.252,50452,23901772.0,1.6178889,1497704.8,391.2839973,IT=12;12 ,ii
408,UP 2,23.774,48320,22996668.0,1.621966,1407475.6,391.2840174,IT=12;12 ,ii
409,UP 2,24.177,52940,24458688.0,1.6258847,1486840.0,391.2840379,IT=12;12 ,ii
410,UP 2,24.292,51704,23857048.0,1.6299743,1415071.4,391.2840037,IT=12;12 ,ii
411,UP 2,25.373,49956,23103752.0,1.6340763,1359208.8,371.101104,IT=13;13 ,ii
412,UP 2,24.009,48168,23745164.0,1.6381429,1436161.9,371.1011604,IT=12;12 ,ii
413,UP 2,23.045,47320,24177350.0,1.6420429,1510611.0,391.2839972,IT=12;12 ,ii
414,UP 2,25.065,49276,23457366.0,1.6461575,1443128.4,371.1010351,IT=13;13 ,ii
415,UP 2,23.834,48072,23976812.0,1.6502261,1493395.4,391.2840215,IT=12;12 ,ii
416,UP 2,24.649,50124,24223944.0,1.654322,1450709.4,391.2839301,IT=12;12 ,ii
417,UP 2,25.295,51032,23408612.0,1.6582511,1431027.4,391.2838739,IT=13;13 ,ii
418,UP 2,24.968,52484,24473688.0,1.6623407,1504567.4,391.2839643,IT=12;12 ,ii
419,UP 2,23.721,51068,23548650.0,1.6664136,1352508.6,371.1011336,IT=12;12 ,ii
420,UP 2,22.285,46096,23774828.0,1.6704677,1461529.1,391.2838415,IT=11;11 ,ii
421,UP 2,23.322,49668,23686838.0,1.6745593,1562974.5,391.2839211,IT=12;12 ,ii
422,UP 2,23.623,49268,23305372.0,1.6784781,1460668.4,371.1010665,IT=12;12 ,ii
423,UP 2,23.047,44104,23160856.0,1.682553,1479706.8,391.2839477,IT=12;12 ,ii
424,UP 2,24.252,52120,23944492.0,1.6866509,1443306.0,391.2840082,IT=12;12 ,ii
425,UP 2,25.138,51220,23665770.0,1.6905843,1419392.0,391.2840778,IT=13;13 ,ii
426,UP 2,22.759,49984,24612158.0,1.6946384,1547448.0,391.2839519,IT=11;11 ,ii
427,UP 2,23.541,53488,25107376.0,1.6987279,1513649.1,371.1009926,IT=12;12 ,ii
428,UP 2,23.619,49324,23740540.0,1.7028175,1483976.2,371.1010031,IT=12;12 ,ii
429,UP 2,20.312,44760,24441326.0,1.7068341,1589802.4,391.283929,IT=10;10 ,ii
430,UP 2,23.581,50492,24282848.0,1.7107903,1503644.4,391.2839644,IT=12;12 ,ii
431,UP 2,25.438,53652,24527400.0,1.7148986,1499138.0,391.2839583,IT=13;13 ,ii
432,UP 2,25.292,47880,23203302.0,1.7189903,1398473.2,391.2838493,IT=13;13 ,ii
433,UP 2,23.347,49708,23266736.0,1.7230507,1400810.2,371.1010758,IT=12;12 ,ii
434,UP 2,23.288,51204,23548398.0,1.7269611,1430926.4,391.2842208,IT=12;12 ,ii
436,UP 2,20.734,47524,23858724.0,1.7310715,1469421.8,371.1010456,IT=10;10 ,ii
437,UP 2,23.485,49424,24843918.0,1.735186,1633575.8,371.1010458,IT=12;12 ,ii
438,UP 2,23.849,50500,24326824.0,1.7392756,1541994.9,391.2840965,IT=12;12 ,ii
439,UP 2,24.118,49848,23627050.0,1.7432006,1473429.1,371.1011253,IT=12;12 ,ii
440,UP 2,22.332,48500,24138748.0,1.7472547,1481023.9,391.2839784,IT=11;11 ,ii
441,UP 2,22.456,50104,24724470.0,1.7513317,1557725.6,371.1010707,IT=11;11 ,ii
442,UP 2,21.177,44372,22945578.0,1.755388,1442119.2,391.283994,IT=11;11 ,ii
443,UP 2,24.132,48976,23490452.0,1.7595067,1468399.0,391.2839801,IT=12;12 ,ii
444,UP 2,23.764,50928,24329458.0,1.7635817,1528816.1,391.284098,IT=12;12 ,ii
445,UP 2,23.252,48624,23527218.0,1.7676546,1444018.6,391.2840236,IT=12;12 ,ii
446,UP 2,23.810,50464,24171460.0,1.7717399,1516790.0,371.1009204,IT=12;12 ,ii
447,UP 2,22.566,48264,23940686.0,1.7756358,1511384.4,391.2839914,IT=11;11 ,ii
448,UP 2,24.094,50720,23004532.0,1.7797399,1377447.4,391.2840301,IT=12;12 ,ii
449,UP 2,24.208,50008,23122436.0,1.7838232,1415150.9,391.2839558,IT=12;12 ,ii
450,UP 2,22.499,51576,24795094.0,1.7878794,1545223.0,371.1009172,IT=11;11 ,ii
451,UP 2,24.245,54048,24577280.0,1.7918169,1606120.9,391.2840158,IT=12;12 ,ii
452,UP 2,24.815,47360,22592054.0,1.7959148,1377680.1,391.2839703,IT=12;12 ,ii
453,UP 2,21.054,45564,23434838.0,1.7999419,1551144.0,391.2839619,IT=11;11 ,ii
454,UP 2,23.214,50740,24279130.0,1.8040439,1533218.8,371.1010901,IT=12;12 ,ii
455,UP 2,22.335,49736,24611290.0,1.8081106,1514741.2,391.2839585,IT=11;11 ,ii
456,UP 2,23.380,50940,24794190.0,1.8120355,1572060.6,391.2840083,IT=12;12 ,ii
457,UP 2,23.643,49228,23532226.0,1.8161272,1493981.6,391.283928,IT=12;12 ,ii
458,UP 2,24.332,51360,23368228.0,1.8202146,1392374.6,391.2840236,IT=12;12 ,ii
459,UP 2,24.970,50868,23284294.0,1.8243104,1403744.9,391.2840108,IT=12;12 ,ii
460,UP 2,23.325,48636,23755848.0,1.828202,1473408.4,391.2840142,IT=12;12 ,ii
461,UP 2,23.316,50540,23044904.0,1.8322875,1441709.8,391.2839824,IT=12;12 ,ii
462,UP 2,23.232,50380,23971618.0,1.8363687,1411824.2,371.1010525,IT=12;12 ,ii
463,UP 2,22.218,49544,24591332.0,1.8404353,1541540.4,391.2839824,IT=11;11 ,ii
464,UP 2,22.891,50568,24331646.0,1.8443561,1479081.4,391.2839499,IT=11;11 ,ii
465,UP 2,22.989,49188,24202792.0,1.8484478,1481157.9,371.1009612,IT=11;11 ,ii
466,UP 2,20.500,45080,24909724.0,1.852479,1589684.5,391.2838642,IT=10;10 ,ii
467,UP 2,23.069,47712,23486092.0,1.8565873,1513603.6,391.2839721,IT=12;12 ,ii
468,UP 2,22.571,49456,24038498.0,1.8604914,1499350.4,391.2840011,IT=11;11 ,ii
469,UP 2,23.261,49264,24173912.0,1.8645831,1509717.6,391.2840214,IT=12;12 ,ii
470,UP 2,23.355,50688,23845936.0,1.8686705,1425144.2,391.2840342,IT=12;12 ,ii
471,UP 2,22.300,44164,23177952.0,1.872733,1436752.1,391.2839772,IT=11;11 ,ii
472,UP 2,22.364,48896,24247310.0,1.8766434,1554467.2,391.2839724,IT=11;11 ,ii
473,UP 2,24.237,49312,23733356.0,1.8807538,1506156.8,371.1010659,IT=12;12 ,ii
474,UP 2,21.527,47316,23584936.0,1.8847954,1439249.8,391.2839637,IT=11;11 ,ii
475,UP 2,21.063,50108,24669580.0,1.8888559,1539546.2,391.2840107,IT=11;11 ,ii
476,UP 2,22.108,48528,23860190.0,1.8927767,1442030.1,371.1010097,IT=11;11 ,ii
477,UP 2,20.345,45760,23759414.0,1.8968225,1558533.9,391.2839761,IT=10;10 ,ii
478,UP 2,19.587,45608,24143048.0,1.9008766,1550187.2,391.2839201,IT=9.8;9.8 ,ii
479,UP 2,21.642,45940,23901300.0,1.9049724,1541300.9,391.2839343,IT=11;11 ,ii
480,UP 2,24.089,49284,23466610.0,1.9089203,1490817.1,391.283968,IT=12;12 ,ii
481,UP 2,20.890,48500,24317404.0,1.9129557,1533454.0,391.2839815,IT=10;10 ,ii
482,UP 2,22.447,45792,23097974.0,1.9170473,1502211.4,391.283992,IT=11;11 ,ii
483,UP 2,22.751,50132,24041280.0,1.9211264,1460341.0,371.1010025,IT=11;11 ,ii
484,UP 2,23.163,52628,24611380.0,1.9252223,1543672.0,391.2839634,IT=12;12 ,ii
485,UP 2,22.494,50908,24422712.0,1.929291,1568205.0,371.1009741,IT=11;11 ,ii
486,UP 2,20.227,43760,23302156.0,1.9333264,1428575.8,391.2838509,IT=10;10 ,ii
487,UP 2,23.003,48756,23510788.0,1.9374389,1449410.1,391.2840822,IT=12;12 ,ii
488,UP 2,21.389,48140,24368764.0,1.9414909,1576461.1,391.2840032,IT=11;11 ,ii
489,UP 2,21.416,50160,24607408.0,1.9453992,1521735.8,391.2839881,IT=11;11 ,ii
490,UP 2,20.197,46996,24589224.0,1.9494617,1584240.2,371.1009097,IT=10;10 ,ii
491,UP 2,23.713,51696,23900614.0,1.9535763,1483318.5,391.2840027,IT=12;12 ,ii
492,UP 2,22.135,48280,23990314.0,1.9576325,1518876.1,391.2839904,IT=11;11 ,ii
493,UP 2,20.441,48412,24531144.0,1.9615116,1498466.5,391.2839431,IT=10;10 ,ii
494,UP 2,21.955,47168,23564946.0,1.9656074,1451278.9,371.100977,IT=11;11 ,ii
495,UP 2,22.958,51756,24033634.0,1.9697032,1510221.2,391.2840448,IT=11;11 ,ii
496,UP 2,20.519,47316,24412220.0,1.973749,1588280.0,371.1009484,IT=10;10 ,ii
497,UP 2,20.698,47144,24053560.0,1.9776469,1507800.1,371.1010348,IT=10;10 ,ii
498,UP 2,23.783,52612,24334042.0,1.9817698,1491877.8,371.1010022,IT=12;12 ,ii
499,UP 2,22.238,48640,24181688.0,1.9858281,1567643.6,391.2839016,IT=11;11 ,ii
500,UP 2,24.287,53704,24170192.0,1.9899365,1498197.1,371.1009429,IT=12;12 ,ii
501,UP 2,21.412,48588,24453422.0,1.9938031,1511459.1,391.2839616,IT=11;11 ,ii
502,UP 2,22.003,48736,24090600.0,1.9978864,1527242.2,391.283967,IT=11;11 ,ii
503,UP 2,24.104,52628,24117788.0,2.0019946,1445230.1,391.2840624,IT=12;12 ,ii
504,UP 2,22.790,49436,23317976.0,2.0060572,1462422.0,391.2840611,IT=11;11 ,ii
505,UP 2,22.026,46632,23645776.0,2.009953,1468230.0,391.2839539,IT=11;11 ,ii
506,UP 2,22.330,50192,24322918.0,2.0140342,1526072.2,391.2840099,IT=11;11 ,ii
508,UP 2,22.749,49148,23674670.0,2.0181633,1539461.8,391.28399,IT=11;11 ,ii
509,UP 2,20.356,44968,23782528.0,2.022205,1486917.9,391.2839572,IT=10;10 ,ii
510,UP 2,24.064,49428,23856544.0,2.0261737,1513984.0,371.1011304,IT=12;12 ,ii
512,UP 2,18.214,44804,24979908.0,2.0302445,1601457.9,391.2839609,IT=9.1;9.1 ,ii
513,UP 2,22.200,49140,25030642.0,2.0343736,1628433.4,371.1010481,IT=11;11 ,ii
514,UP 2,23.350,50876,23694522.0,2.0384674,1470987.0,391.284068,IT=12;12 ,ii
515,UP 2,21.326,49300,24340608.0,2.0423528,1511222.0,371.1010189,IT=11;11 ,ii
516,UP 2,22.386,51016,24441372.0,2.0464507,1540895.2,391.2839806,IT=11;11 ,ii
517,UP 2,23.467,52244,24134938.0,2.0505381,1471336.2,391.2839963,IT=12;12 ,ii
518,UP 2,22.341,45136,22731432.0,2.0546006,1394134.8,371.1011524,IT=11;11 ,ii
519,UP 2,23.336,49996,23782200.0,2.0585235,1431673.5,391.2839669,IT=12;12 ,ii
520,UP 2,24.481,51324,22906706.0,2.0626256,1372668.9,391.2839271,IT=12;12 ,ii
521,UP 2,22.594,52188,24135268.0,2.0666797,1484536.4,391.2840196,IT=11;11 ,ii
522,UP 2,24.357,50712,23258920.0,2.0707859,1446161.8,391.2841342,IT=12;12 ,ii
523,UP 2,22.059,46880,23930106.0,2.0748359,1514442.1,371.1008952,IT=11;11 ,ii
524,UP 2,20.902,46656,23881104.0,2.0787213,1477314.0,391.2839276,IT=10;10 ,ii
525,UP 2,22.834,49136,24016212.0,2.0828337,1472988.2,371.1010857,IT=11;11 ,ii
526,UP 2,23.702,47580,23590034.0,2.086917,1485461.8,371.1010013,IT=12;12 ,ii
527,UP 2,23.884,52032,24356438.0,2.0910024,1514084.0,371.1009799,IT=12;12 ,ii
528,UP 2,21.941,49800,24138038.0,2.0948815,1491481.4,371.1009211,IT=11;11 ,ii
529,UP 2,21.614,47172,23778398.0,2.0989545,1505828.1,391.2838575,IT=11;11 ,ii
530,UP 2,22.613,49640,23430226.0,2.1030482,1488155.9,391.2839401,IT=11;11 ,ii
531,UP 2,23.647,51200,23702350.0,2.1071461,1440698.5,371.1011087,IT=12;12 ,ii
532,UP 2,20.524,47948,23783626.0,2.1110023,1424615.4,371.1009916,IT=10;10 ,ii
533,UP 2,22.663,50112,23592318.0,2.1151106,1491712.5,391.2839301,IT=11;11 ,ii
534,UP 2,22.539,48296,23610440.0,2.1191856,1485844.4,371.100925,IT=11;11 ,ii
535,UP 2,21.448,50680,24627526.0,2.1232439,1526054.5,371.1008084,IT=11;11 ,ii
536,UP 2,22.727,48968,23480126.0,2.1271751,1497558.2,391.2838571,IT=11;11 ,ii
537,UP 2,22.654,50172,24504128.0,2.1312564,1514370.2,391.2838472,IT=11;11 ,ii
538,UP 2,20.613,50760,24847258.0,2.1353021,1543402.0,371.1008828,IT=10;10 ,ii
539,UP 2,24.372,49260,23358480.0,2.1394313,1437340.4,371.1009627,IT=12;12 ,ii
540,UP 2,23.572,53560,24693744.0,2.1433333,1468879.1,391.2839574,IT=12;12 ,ii
541,UP 2,25.280,53596,23209614.0,2.1474459,1391807.2,391.2840072,IT=13;13 ,ii
542,UP 2,22.272,50860,24118014.0,2.1514895,1455581.4,391.2839788,IT=11;11 ,ii
543,UP 2,22.210,49636,23595026.0,2.1555583,1437366.1,391.2840033,IT=11;11 ,ii
544,UP 2,22.980,50408,23601054.0,2.1594832,1472915.5,391.2839489,IT=11;11 ,ii
545,UP 2,21.950,46812,24104070.0,2.1635478,1526635.6,391.2839104,IT=11;11 ,ii
546,UP 2,22.526,47440,23859418.0,2.1676311,1499883.6,391.283854,IT=11;11 ,ii
547,UP 2,22.806,48268,23204030.0,2.1717269,1394229.6,371.1010252,IT=11;11 ,ii
548,UP 2,20.829,47736,23939742.0,2.1756102,1476989.2,391.2838806,IT=10;10 ,ii
549,UP 2,20.896,46028,23846614.0,2.1796894,1456768.6,371.1009106,IT=10;10 ,ii
550,UP 2,22.404,49396,23779970.0,2.183781,1475973.1,391.283876,IT=11;11 ,ii
551,UP 2,22.890,50776,23622956.0,2.1878622,1447229.6,371.1009222,IT=11;11 ,ii
552,UP 2,21.762,49308,23764996.0,2.191758,1445614.5,391.2838173,IT=11;11 ,ii
553,UP 2,22.214,51144,24104820.0,2.1958413,1520682.8,391.284016,IT=11;11 ,ii
554,UP 2,22.135,47684,23708450.0,2.1999163,1501599.0,391.2838939,IT=11;11 ,ii
555,UP 2,22.378,46648,23106880.0,2.2039955,1487005.6,391.2838657,IT=11;11 ,ii
556,UP 2,22.690,47404,23794518.0,2.2079121,1509060.0,391.283864,IT=11;11 ,ii
557,UP 2,21.325,48840,24342106.0,2.2119684,1517533.0,391.28395,IT=11;11 ,ii
558,UP 2,25.009,53316,23144676.0,2.2161057,1397188.0,391.2840633,IT=13;13 ,ii
559,UP 2,21.665,44504,23129890.0,2.2201391,1438898.8,391.2839333,IT=11;11 ,ii
560,UP 2,24.448,46576,22365304.0,2.2242578,1395427.6,391.28405,IT=12;12 ,ii
561,UP 2,22.094,50480,24486286.0,2.2281349,1501031.6,371.1010207,IT=11;11 ,ii
562,UP 2,24.081,53496,23678236.0,2.2322494,1437013.6,371.1010573,IT=12;12 ,ii
564,UP 2,22.514,46608,23086912.0,2.2364035,1498638.0,371.1009007,IT=11;11 ,ii
565,UP 2,22.620,48600,23704430.0,2.240491,1508223.5,391.2839926,IT=11;11 ,ii
566,UP 2,21.546,48628,23921024.0,2.2443785,1474913.6,391.2840088,IT=11;11 ,ii
567,UP 2,24.150,54388,23830860.0,2.2484993,1432221.8,391.2840388,IT=12;12 ,ii
568,UP 2,21.104,47484,23513942.0,2.2525305,1455851.2,391.2838288,IT=11;11 ,ii
569,UP 2,21.921,48096,23684354.0,2.2566159,1484023.6,391.2839346,IT=11;11 ,ii
570,UP 2,22.044,46900,24047532.0,2.2605263,1486847.2,391.2838516,IT=11;11 ,ii
571,UP 2,22.913,47440,23337062.0,2.264618,1424499.4,391.2839859,IT=11;11 ,ii
