Scan Number,RAW File,Total Ion Current,Total Number of Peaks,Number of Channels,Frequency,Collision Energy,Retention Time (s),Mass Ranges,Precursor Intensity,Scan Description,AGC,Micro Scan Count,Ion Injection Time (ms),Elapsed Scan Time (sec),Activation Type,Mass Analyzer Type,Detector Type,Base Peak Mass,Average Scan by Inst,Orbitrap Resolution,API Process Delay,Dependency Type,Multi Inject Info,Base Peak Intensity,Master Scan Number,Monoisotopic M/Z,Charge State,HCD Energy,HCD Energy eV,MS2 Isolation Width,Access ID,Conversion Parameter I,Conversion Parameter A,Conversion Parameter B,Conversion Parameter C,Conversion Parameter D,Conversion Parameter E,Temperature Comp. (ppm),RF Comp. (ppm),Space Charge Comp. (ppm),Resolution Comp. (ppm),Number of LM Found,LM Correction (ppm),RawOvFtT,Injection t0,Reagent Ion Injection Time (ms),FAIMS Voltage On,FAIMS CV
1847,UP 2,19546.594,948,0,0.0,27.0,7.2604204,100.0-1015.0,nan,FTMS + p NSI d Full ms2 487.2319@hcd27.00 [100.0000-1015.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7255158,N/A,N/A,N/A,N/A,IT=80 ,5972.0547,N/A,0.0000,2,27.00,23.679,1.60,N/A,N/A,N/A,211753752.4886,76394381.8192,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,8567.7,0.000,N/A,N/A,N/A
1852,UP 2,17061.586,904,0,0.0,27.0,7.276462,100.0-780.0,nan,FTMS + p NSI d Full ms2 374.1840@hcd27.00 [100.0000-780.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7098105,N/A,N/A,N/A,N/A,IT=80 ,5076.7578,N/A,0.0000,2,27.00,18.185,1.60,N/A,N/A,N/A,211753752.1304,76394381.5513,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,9852.0,0.000,N/A,N/A,N/A
1864,UP 2,12649.234,852,0,0.0,27.0,7.3206575,100.0-750.0,nan,FTMS + p NSI d Full ms2 358.6993@hcd27.00 [100.0000-750.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6999303,N/A,N/A,N/A,N/A,IT=80 ,2765.6423,N/A,358.6993,2,27.00,17.433,1.60,N/A,N/A,N/A,211753753.1966,76394382.3347,N/A,N/A,-2.56,-0.08,0.00,-0.01,0,N/A,6028.9,0.000,N/A,N/A,N/A
1871,UP 2,20164.109,996,0,0.0,27.0,7.3447719,100.0-970.0,nan,FTMS + p NSI d Full ms2 465.2737@hcd27.00 [100.0000-970.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7192044,N/A,N/A,N/A,N/A,IT=80 ,5581.6875,N/A,465.2737,2,27.00,22.612,1.60,N/A,N/A,N/A,211753752.5133,76394381.8385,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,8479.0,0.000,N/A,N/A,N/A
1879,UP 2,31287.082,1252,0,0.0,27.0,7.3727718,100.0-780.0,nan,FTMS + p NSI d Full ms2 373.2025@hcd27.00 [100.0000-780.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,287.0081669,N/A,N/A,N/A,N/A,IT=80 ,4089.5208,N/A,373.2023,2,27.00,18.138,1.60,N/A,N/A,N/A,211753752.5929,76394381.8880,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,8193.8,0.000,N/A,N/A,N/A
1895,UP 2,22026.859,1036,0,0.0,27.0,7.4331318,100.0-995.0,nan,FTMS + p NSI d Full ms2 479.2897@hcd27.00 [100.0000-995.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6941707,N/A,N/A,N/A,N/A,IT=80 ,3815.9739,N/A,0.0000,2,27.00,23.293,1.60,N/A,N/A,N/A,211753752.3756,76394381.7334,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,8972.7,0.000,N/A,N/A,N/A
1908,UP 2,10574.645,792,0,0.0,27.0,7.4814418,100.0-760.0,nan,FTMS + p NSI d Full ms2 363.1637@hcd27.00 [100.0000-760.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6998209,N/A,N/A,N/A,N/A,IT=80 ,3850.0283,N/A,363.1637,2,27.00,17.650,1.60,N/A,N/A,N/A,211753753.1003,76394382.2583,N/A,N/A,-2.56,-0.08,0.00,-0.01,0,N/A,6374.3,0.000,N/A,N/A,N/A
1925,UP 2,16419.094,852,0,0.0,27.0,7.5459478,100.0-865.0,nan,FTMS + p NSI d Full ms2 414.7133@hcd27.00 [100.0000-865.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,110.0715822,N/A,N/A,N/A,N/A,IT=80 ,3951.0159,N/A,414.7133,2,27.00,20.155,1.60,N/A,N/A,N/A,211753752.2984,76394381.6882,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,9249.7,0.000,N/A,N/A,N/A
1929,UP 2,13117.289,804,0,0.0,27.0,7.5580913,100.0-855.0,nan,FTMS + p NSI d Full ms2 410.7345@hcd27.00 [100.0000-855.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7076162,N/A,N/A,N/A,N/A,IT=80 ,5294.6118,N/A,410.7345,2,27.00,19.962,1.60,N/A,N/A,N/A,211753752.0925,76394381.5341,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,9988.0,0.000,N/A,N/A,N/A
1943,UP 2,13738.188,800,0,0.0,27.0,7.6102931,100.0-985.0,nan,FTMS + p NSI d Full ms2 472.2815@hcd27.00 [100.0000-985.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.725666,N/A,N/A,N/A,N/A,IT=80 ,3919.6611,N/A,472.2815,2,27.00,22.953,1.60,N/A,N/A,N/A,211753752.5126,76394381.8348,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,8481.7,0.000,N/A,N/A,N/A
1955,UP 2,24363.234,1144,0,0.0,27.0,7.6547261,100.0-820.0,nan,FTMS + p NSI d Full ms2 393.7208@hcd27.00 [100.0000-820.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6973755,N/A,N/A,N/A,N/A,IT=80 ,4282.167,N/A,393.7208,2,27.00,19.135,1.60,N/A,N/A,N/A,211753752.3963,76394381.7512,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,8898.7,0.000,N/A,N/A,N/A
1985,UP 2,13893.477,804,0,0.0,27.0,7.7711733,100.0-1015.0,nan,FTMS + p NSI d Full ms2 487.2320@hcd27.00 [100.0000-1015.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7120364,N/A,N/A,N/A,N/A,IT=80 ,6703.4922,N/A,487.2320,2,27.00,23.679,1.60,N/A,N/A,N/A,211753752.7679,76394382.0275,N/A,N/A,-2.56,-0.08,0.00,-0.01,0,N/A,7566.1,0.000,N/A,N/A,N/A
1988,UP 2,29761.328,1284,0,0.0,27.0,7.7792732,100.0-785.0,nan,FTMS + p NSI d Full ms2 376.1667@hcd27.00 [100.0000-785.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7099683,N/A,N/A,N/A,N/A,IT=80 ,4607.1797,N/A,376.1667,2,27.00,18.282,1.60,N/A,N/A,N/A,211753752.0038,76394381.4744,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,10306.2,0.000,N/A,N/A,N/A
1991,UP 2,12344.789,804,0,0.0,27.0,7.7873815,100.0-790.0,nan,FTMS + p NSI d Full ms2 376.6817@hcd27.00 [100.0000-790.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7186777,N/A,N/A,N/A,N/A,IT=80 ,5011.5298,N/A,0.0000,2,27.00,18.307,1.60,N/A,N/A,N/A,211753752.0588,76394381.5116,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,10108.7,0.000,N/A,N/A,N/A
1995,UP 2,13378.984,840,0,0.0,27.0,7.7993482,100.0-810.0,nan,FTMS + p NSI d Full ms2 388.6913@hcd27.00 [100.0000-810.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7219796,N/A,N/A,N/A,N/A,IT=80 ,3945.4541,N/A,388.6913,2,27.00,18.890,1.60,N/A,N/A,N/A,211753752.4843,76394381.8211,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,8583.0,0.000,N/A,N/A,N/A
2002,UP 2,23263.188,1088,0,0.0,27.0,7.8236771,100.0-750.0,nan,FTMS + p NSI d Full ms2 358.6994@hcd27.00 [100.0000-750.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7269947,N/A,N/A,N/A,N/A,IT=80 ,3912.4883,N/A,358.6994,2,27.00,17.433,1.60,N/A,N/A,N/A,211753752.4087,76394381.7696,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,8854.2,0.000,N/A,N/A,N/A
2009,UP 2,25589.723,1140,0,0.0,27.0,7.847854,100.0-970.0,nan,FTMS + p NSI d Full ms2 465.2738@hcd27.00 [100.0000-970.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6970429,N/A,N/A,N/A,N/A,IT=80 ,4752.8438,N/A,465.2738,2,27.00,22.612,1.60,N/A,N/A,N/A,211753753.0747,76394382.2456,N/A,N/A,-2.56,-0.08,0.00,-0.01,0,N/A,6466.2,0.000,N/A,N/A,N/A
2022,UP 2,23229.367,1088,0,0.0,27.0,7.8960245,100.0-780.0,nan,FTMS + p NSI d Full ms2 373.2030@hcd27.00 [100.0000-780.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7266468,N/A,N/A,N/A,N/A,IT=80 ,3682.9517,N/A,0.0000,2,27.00,18.138,1.60,N/A,N/A,N/A,211753752.6119,76394381.9087,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,8125.8,0.000,N/A,N/A,N/A
2034,UP 2,24236.297,1048,0,0.0,27.0,7.94027,100.0-995.0,nan,FTMS + p NSI d Full ms2 479.2897@hcd27.00 [100.0000-995.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,210.914414,N/A,N/A,N/A,N/A,IT=80 ,4257.1733,N/A,479.2897,2,27.00,23.293,1.60,N/A,N/A,N/A,211753751.7478,76394381.2850,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,11223.8,0.000,N/A,N/A,N/A
2046,UP 2,20424.258,1032,0,0.0,27.0,7.984526,100.0-760.0,nan,FTMS + p NSI d Full ms2 363.1634@hcd27.00 [100.0000-760.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7275496,N/A,N/A,N/A,N/A,IT=80 ,3405.6931,N/A,0.0000,2,27.00,17.650,1.60,N/A,N/A,N/A,211753752.1058,76394381.5493,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,9940.1,0.000,N/A,N/A,N/A
2050,UP 2,11718.094,804,0,0.0,27.0,7.9965301,100.0-780.0,nan,FTMS + p NSI d Full ms2 374.1840@hcd27.00 [100.0000-780.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,129.1023645,N/A,N/A,N/A,N/A,IT=80 ,3188.8792,N/A,374.1840,2,27.00,18.185,1.60,N/A,N/A,N/A,211753752.1178,76394381.5571,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,9897.4,0.000,N/A,N/A,N/A
2064,UP 2,20287.398,992,0,0.0,27.0,8.0487214,100.0-865.0,nan,FTMS + p NSI d Full ms2 414.7134@hcd27.00 [100.0000-865.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.721624,N/A,N/A,N/A,N/A,IT=80 ,3712.5027,N/A,414.7134,2,27.00,20.155,1.60,N/A,N/A,N/A,211753752.8378,76394382.0735,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,8067.0,0.000,N/A,N/A,N/A
2068,UP 2,14634.508,892,0,0.0,27.0,8.0606921,100.0-855.0,nan,FTMS + p NSI d Full ms2 410.7346@hcd27.00 [100.0000-855.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7244436,N/A,N/A,N/A,N/A,IT=80 ,4128.9858,N/A,410.7350,2,27.00,19.962,1.60,N/A,N/A,N/A,211753752.8261,76394382.0727,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,8109.2,0.000,N/A,N/A,N/A
2082,UP 2,19015.203,916,0,0.0,27.0,8.1130876,100.0-985.0,nan,FTMS + p NSI d Full ms2 472.2810@hcd27.00 [100.0000-985.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7066665,N/A,N/A,N/A,N/A,IT=80 ,6794.3926,N/A,472.2810,2,27.00,22.953,1.60,N/A,N/A,N/A,211753751.7468,76394381.2811,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,11978.9,0.000,N/A,N/A,N/A
2095,UP 2,13019.414,808,0,0.0,27.0,8.1612977,100.0-820.0,nan,FTMS + p NSI d Full ms2 393.7207@hcd27.00 [100.0000-820.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7085525,N/A,N/A,N/A,N/A,IT=80 ,5463.4619,N/A,393.7207,2,27.00,19.135,1.60,N/A,N/A,N/A,211753753.0061,76394382.1966,N/A,N/A,-2.56,-0.08,0.00,-0.01,0,N/A,7463.6,0.000,N/A,N/A,N/A
2124,UP 2,18650.227,904,0,0.0,27.0,8.2737407,100.0-1015.0,nan,FTMS + p NSI d Full ms2 487.2326@hcd27.00 [100.0000-1015.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7071024,N/A,N/A,N/A,N/A,IT=80 ,7313.4995,N/A,487.2326,2,27.00,23.680,1.60,N/A,N/A,N/A,211753752.3587,76394381.7238,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,9784.8,0.000,N/A,N/A,N/A
2138,UP 2,21523.504,1084,0,0.0,27.0,8.3260695,100.0-750.0,nan,FTMS + p NSI d Full ms2 358.6995@hcd27.00 [100.0000-750.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7065024,N/A,N/A,N/A,N/A,IT=80 ,3346.5901,N/A,358.6995,2,27.00,17.433,1.60,N/A,N/A,N/A,211753753.2836,76394382.3904,N/A,N/A,-2.56,-0.08,0.00,-0.01,0,N/A,6468.5,0.000,N/A,N/A,N/A
2145,UP 2,19446.945,992,0,0.0,27.0,8.3502965,100.0-970.0,nan,FTMS + p NSI d Full ms2 465.2735@hcd27.00 [100.0000-970.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7238567,N/A,N/A,N/A,N/A,IT=80 ,5174.6772,N/A,465.2735,2,27.00,22.612,1.60,N/A,N/A,N/A,211753751.6671,76394381.2316,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,12264.8,0.000,N/A,N/A,N/A
2156,UP 2,17440.852,948,0,0.0,27.0,8.3907795,100.0-790.0,nan,FTMS + p NSI d Full ms2 376.6816@hcd27.00 [100.0000-790.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7210389,N/A,N/A,N/A,N/A,IT=80 ,4206.3242,N/A,376.6816,2,27.00,18.307,1.60,N/A,N/A,N/A,211753752.7808,76394382.0321,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,8271.6,0.000,N/A,N/A,N/A
2163,UP 2,28233.469,1104,0,0.0,27.0,8.4150169,100.0-780.0,nan,FTMS + p NSI d Full ms2 373.2025@hcd27.00 [100.0000-780.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7089254,N/A,N/A,N/A,N/A,IT=80 ,5868.2231,N/A,373.2013,2,27.00,18.138,1.60,N/A,N/A,N/A,211753752.4545,76394381.7965,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,9441.4,0.000,N/A,N/A,N/A
2167,UP 2,13359.414,804,0,0.0,27.0,8.427246,100.0-940.0,nan,FTMS + p NSI d Full ms2 452.2298@hcd27.00 [100.0000-940.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.707425,N/A,N/A,N/A,N/A,IT=80 ,6136.4556,N/A,0.0000,2,27.00,21.978,1.60,N/A,N/A,N/A,211753753.0195,76394382.1980,N/A,N/A,-2.56,-0.08,0.00,-0.01,0,N/A,7415.6,0.000,N/A,N/A,N/A
2172,UP 2,23683.109,1048,0,0.0,27.0,8.4433834,100.0-995.0,nan,FTMS + p NSI d Full ms2 479.2901@hcd27.00 [100.0000-995.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7242862,N/A,N/A,N/A,N/A,IT=80 ,5645.7974,N/A,479.2901,2,27.00,23.293,1.60,N/A,N/A,N/A,211753751.7195,76394381.2713,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,12076.7,0.000,N/A,N/A,N/A
2184,UP 2,12549.383,852,0,0.0,27.0,8.4877997,100.0-760.0,nan,FTMS + p NSI d Full ms2 363.1638@hcd27.00 [100.0000-760.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7070368,N/A,N/A,N/A,N/A,IT=80 ,3757.2441,N/A,363.1639,2,27.00,17.650,1.60,N/A,N/A,N/A,211753752.4545,76394381.7930,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,9441.5,0.000,N/A,N/A,N/A
2201,UP 2,23555.508,1084,0,0.0,27.0,8.5523784,100.0-865.0,nan,FTMS + p NSI d Full ms2 414.7134@hcd27.00 [100.0000-865.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7254897,N/A,N/A,N/A,N/A,IT=80 ,3847.7119,N/A,414.7134,2,27.00,20.155,1.60,N/A,N/A,N/A,211753752.2667,76394381.6628,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,10114.9,0.000,N/A,N/A,N/A
2205,UP 2,26799.867,1144,0,0.0,27.0,8.5646075,100.0-855.0,nan,FTMS + p NSI d Full ms2 410.7347@hcd27.00 [100.0000-855.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7142003,N/A,N/A,N/A,N/A,IT=80 ,6271.7329,N/A,410.7347,2,27.00,19.962,1.60,N/A,N/A,N/A,211753751.4763,76394381.0864,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,12949.0,0.000,N/A,N/A,N/A
2219,UP 2,15228.625,856,0,0.0,27.0,8.6171759,100.0-985.0,nan,FTMS + p NSI d Full ms2 472.2814@hcd27.00 [100.0000-985.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7097919,N/A,N/A,N/A,N/A,IT=80 ,5841.0757,N/A,472.2814,2,27.00,22.953,1.60,N/A,N/A,N/A,211753752.4413,76394381.7848,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,9488.7,0.000,N/A,N/A,N/A
2232,UP 2,15643.414,856,0,0.0,27.0,8.6657214,100.0-820.0,nan,FTMS + p NSI d Full ms2 393.7206@hcd27.00 [100.0000-820.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7075943,N/A,N/A,N/A,N/A,IT=80 ,5189.9917,N/A,393.7205,2,27.00,19.135,1.60,N/A,N/A,N/A,211753751.8711,76394381.3780,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,11533.3,0.000,N/A,N/A,N/A
2260,UP 2,22951.273,1004,0,0.0,27.0,8.7747541,100.0-1015.0,nan,FTMS + p NSI d Full ms2 487.2317@hcd27.00 [100.0000-1015.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7083084,N/A,N/A,N/A,N/A,IT=80 ,6323.5532,N/A,487.2317,2,27.00,23.679,1.60,N/A,N/A,N/A,211753752.1746,76394381.5915,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,10445.1,0.000,N/A,N/A,N/A
2274,UP 2,19405.398,1032,0,0.0,27.0,8.8272683,100.0-750.0,nan,FTMS + p NSI d Full ms2 358.6996@hcd27.00 [100.0000-750.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.6972612,N/A,N/A,N/A,N/A,IT=80 ,3697.8599,N/A,358.6996,2,27.00,17.433,1.60,N/A,N/A,N/A,211753752.9661,76394382.1683,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,7606.9,0.000,N/A,N/A,N/A
2281,UP 2,22249.875,1032,0,0.0,27.0,8.851689,100.0-970.0,nan,FTMS + p NSI d Full ms2 465.2735@hcd27.00 [100.0000-970.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7312058,N/A,N/A,N/A,N/A,IT=80 ,4130.6152,N/A,465.2735,2,27.00,22.612,1.60,N/A,N/A,N/A,211753752.6685,76394381.9500,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,8674.1,0.000,N/A,N/A,N/A
2305,UP 2,14299.203,856,0,0.0,27.0,8.944555,100.0-995.0,nan,FTMS + p NSI d Full ms2 479.2897@hcd27.00 [100.0000-995.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7255037,N/A,N/A,N/A,N/A,IT=80 ,3941.2341,N/A,479.2897,2,27.00,23.293,1.60,N/A,N/A,N/A,211753752.5641,76394381.8707,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,9048.6,0.000,N/A,N/A,N/A
2313,UP 2,39417.484,1448,0,0.0,27.0,8.9728736,100.0-780.0,nan,FTMS + p NSI d Full ms2 373.2029@hcd27.00 [100.0000-780.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,287.0063763,N/A,N/A,N/A,N/A,IT=80 ,4868.3823,N/A,373.2025,2,27.00,18.138,1.60,N/A,N/A,N/A,211753752.3863,76394381.7407,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,9686.1,0.000,N/A,N/A,N/A
2318,UP 2,10541.594,792,0,0.0,27.0,8.9890985,100.0-760.0,nan,FTMS + p NSI d Full ms2 363.1641@hcd27.00 [100.0000-760.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7223429,N/A,N/A,N/A,N/A,IT=80 ,3861.0466,N/A,0.0000,2,27.00,17.650,1.60,N/A,N/A,N/A,211753752.6981,76394381.9745,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,8568.1,0.000,N/A,N/A,N/A
2319,UP 2,17792.414,940,0,0.0,27.0,8.9912006,100.0-940.0,nan,FTMS + p NSI d Full ms2 452.2296@hcd27.00 [100.0000-940.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7284217,N/A,N/A,N/A,N/A,IT=80 ,2987.5964,N/A,0.0000,2,27.00,21.978,1.60,N/A,N/A,N/A,211753752.9486,76394382.1516,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,7669.8,0.000,N/A,N/A,N/A
2339,UP 2,21719.422,1000,0,0.0,27.0,9.0679833,100.0-855.0,nan,FTMS + p NSI d Full ms2 410.7348@hcd27.00 [100.0000-855.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7065686,N/A,N/A,N/A,N/A,IT=80 ,5826.2744,N/A,410.7348,2,27.00,19.962,1.60,N/A,N/A,N/A,211753753.2809,76394382.3894,N/A,N/A,-2.56,-0.08,0.00,-0.01,0,N/A,7375.1,0.000,N/A,N/A,N/A
2340,UP 2,17144.703,940,0,0.0,27.0,9.069796,100.0-865.0,nan,FTMS + p NSI d Full ms2 414.7134@hcd27.00 [100.0000-865.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7272976,N/A,N/A,N/A,N/A,IT=80 ,4032.8687,N/A,414.7134,2,27.00,20.155,1.60,N/A,N/A,N/A,211753752.7040,76394381.9697,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,9443.5,0.000,N/A,N/A,N/A
2353,UP 2,17059.047,900,0,0.0,27.0,9.1183643,100.0-985.0,nan,FTMS + p NSI d Full ms2 472.2818@hcd27.00 [100.0000-985.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7067782,N/A,N/A,N/A,N/A,IT=80 ,6188.4233,N/A,472.2818,2,27.00,22.953,1.60,N/A,N/A,N/A,211753752.3436,76394381.7149,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,10735.9,0.000,N/A,N/A,N/A
2366,UP 2,28745.203,1200,0,0.0,27.0,9.167191,100.0-820.0,nan,FTMS + p NSI d Full ms2 393.7208@hcd27.00 [100.0000-820.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7061985,N/A,N/A,N/A,N/A,IT=80 ,5213.6489,N/A,393.7208,2,27.00,19.135,1.60,N/A,N/A,N/A,211753752.2668,76394381.6560,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,11011.2,0.000,N/A,N/A,N/A
2400,UP 2,16370.477,892,0,0.0,27.0,9.301136,100.0-1015.0,nan,FTMS + p NSI d Full ms2 487.2324@hcd27.00 [100.0000-1015.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7032824,N/A,N/A,N/A,N/A,IT=80 ,4359.7993,N/A,487.2324,2,27.00,23.679,1.60,N/A,N/A,N/A,211753753.2741,76394382.3869,N/A,N/A,-2.56,-0.08,0.00,-0.01,0,N/A,7399.6,0.000,N/A,N/A,N/A
2408,UP 2,20270.18,1036,0,0.0,27.0,9.329665,100.0-750.0,nan,FTMS + p NSI d Full ms2 358.6996@hcd27.00 [100.0000-750.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7271023,N/A,N/A,N/A,N/A,IT=80 ,2916.0938,N/A,358.6996,2,27.00,17.433,1.60,N/A,N/A,N/A,211753751.7596,76394381.2962,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,12829.7,0.000,N/A,N/A,N/A
2415,UP 2,23354.023,1048,0,0.0,27.0,9.3541502,100.0-970.0,nan,FTMS + p NSI d Full ms2 465.2738@hcd27.00 [100.0000-970.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,305.7055268,N/A,N/A,N/A,N/A,IT=80 ,6065.6934,N/A,465.2738,2,27.00,22.612,1.60,N/A,N/A,N/A,211753752.6339,76394381.9236,N/A,N/A,-2.56,-0.08,-0.01,-0.01,0,N/A,9695.1,0.000,N/A,N/A,N/A
